GRIMM Diameter, Qscat (1.54 + 0.01)
   5.09, 7.73169803619
    5.1, 7.69780397415
   5.11, 7.66643857956
   5.12, 7.64912128448
   5.13, 7.65802669525
   5.14,  7.6925702095
   5.15, 7.74327802658
   5.16, 7.79855871201
   5.17, 7.84554767609
   5.18,  7.8713092804
   5.19, 7.87066936493
    5.2, 7.85046339035
   5.21, 7.81912231445
   5.22, 7.78028106689
   5.23, 7.73595476151
   5.24, 7.68845319748
   5.25, 7.63951539993
   5.26, 7.59205102921
   5.27, 7.55592870712
   5.28, 7.54405021667
   5.29, 7.56090927124
    5.3, 7.60223340988
   5.31, 7.66004180908
   5.32,  7.7239575386
   5.33, 7.78087568283
   5.34, 7.81973981857
   5.35,  7.8388671875
   5.36,  7.8421459198
   5.37, 7.83132553101
   5.38, 7.80743122101
   5.39, 7.77328014374
    5.4, 7.73249387741
   5.41, 7.68888139725
   5.42, 7.65074586868
   5.43, 7.63091278076
   5.44, 7.63778400421
   5.45, 7.67173719406
   5.46, 7.72814655304
   5.47, 7.79966878891
   5.48,  7.8763628006
   5.49, 7.94735813141
    5.5, 8.00638484955
   5.51, 8.05259895325
   5.52, 8.08478355408
   5.53, 8.10048484802
   5.54, 8.09898376465
   5.55, 8.08209896088
   5.56, 8.05378627777
   5.57, 8.02184200287
   5.58, 7.99793863297
   5.59, 7.99211502075
    5.6, 8.00893974304
   5.61, 8.04820346832
   5.62, 8.10627841949
   5.63,  8.1765537262
   5.64,  8.2507610321
   5.65, 8.32307434082
   5.66, 8.39179134369
   5.67, 8.45448970795
   5.68, 8.50537014008
   5.69, 8.53800678253
    5.7, 8.54815578461
   5.71, 8.53506851196
   5.72, 8.50320148468
   5.73, 8.46296787262
   5.74, 8.42658519745
   5.75,  8.4033498764
   5.76, 8.39831161499
   5.77, 8.41239261627
   5.78, 8.44230651855
   5.79,  8.4815826416
    5.8, 8.52416324615
   5.81, 8.56781101227
   5.82, 8.61168003082
   5.83, 8.65266513824
   5.84, 8.68517017365
   5.85, 8.70243358612
   5.86, 8.69879627228
   5.87, 8.67280673981
   5.88, 8.62954330444
   5.89, 8.57846927643
    5.9,  8.5295753479
   5.91, 8.49120521545
   5.92, 8.46872615814
   5.93, 8.46346473694
   5.94, 8.47256469727
   5.95, 8.49151039124
   5.96, 8.51812553406
   5.97, 8.55229568481
   5.98, 8.59264469147
   5.99, 8.63449001312
      6, 8.67011451721
   6.01, 8.69098854065
   6.02, 8.69154071808
   6.03, 8.67222213745
   6.04, 8.63927936554
   6.05, 8.60208702087
   6.06, 8.57056331635
   6.07, 8.55302047729
   6.08, 8.55433273315
   6.09, 8.57502651215
    6.1, 8.61236572266
   6.11, 8.66315364838
   6.12, 8.72500991821
   6.13, 8.79568386078
   6.14, 8.87207984924
   6.15, 8.94877529144
   6.16, 9.01739311218
   6.17, 9.06921386719
   6.18, 9.09897708893
   6.19, 9.10689258575
    6.2, 9.09826564789
   6.21, 9.08176326752
   6.22, 9.06690979004
   6.23, 9.06166267395
   6.24, 9.07065200806
   6.25, 9.09485340118
   6.26, 9.13339328766
   6.27, 9.18514728546
   6.28, 9.24961471558
   6.29, 9.32695198059
    6.3, 9.41547203064
   6.31, 9.50875759125
   6.32, 9.59634494781
   6.33, 9.66817855835
   6.34, 9.71839904785
   6.35,  9.7470293045
   6.36, 9.75890922546
   6.37, 9.76136398315
   6.38, 9.76157951355
   6.39, 9.76500988007
    6.4, 9.77486133575
   6.41, 9.79257678986
   6.42, 9.81844043732
   6.43, 9.85286521912
   6.44,  9.8978843689
   6.45, 9.95615291595
   6.46, 10.0265007019
   6.47, 10.1013412476
   6.48, 10.1695423126
   6.49, 10.2214641571
    6.5, 10.2526988983
   6.51, 10.2646369934
   6.52, 10.2622280121
   6.53, 10.2511148453
   6.54, 10.2358484268
   6.55, 10.2193651199
   6.56,  10.203537941
   6.57,  10.189043045
   6.58, 10.1767644882
   6.59, 10.1699008942
    6.6, 10.1754236221
   6.61, 10.1991729736
   6.62, 10.2394237518
   6.63,  10.286192894
   6.64, 10.3265275955
   6.65, 10.3506555557
   6.66, 10.3554210663
   6.67, 10.3434419632
   6.68, 10.3198308945
   6.69,  10.289311409
    6.7, 10.2555494308
   6.71, 10.2213230133
   6.72, 10.1887264252
   6.73, 10.1589097977
   6.74, 10.1339159012
   6.75, 10.1192779541
   6.76, 10.1232633591
   6.77, 10.1502952576
   6.78, 10.1961965561
   6.79, 10.2498893738
    6.8, 10.2990493774
   6.81, 10.3353347778
   6.82, 10.3565664291
   6.83, 10.3645992279
   6.84, 10.3622531891
   6.85, 10.3518695831
   6.86, 10.3358097076
   6.87, 10.3166275024
   6.88, 10.2967987061
   6.89, 10.2789554596
    6.9, 10.2677488327
   6.91, 10.2710771561
   6.92, 10.2965774536
   6.93, 10.3458147049
   6.94, 10.4125289917
   6.95, 10.4860162735
   6.96, 10.5560207367
   6.97, 10.6164798737
   6.98, 10.6658277512
   6.99, 10.7042160034
      7, 10.7316875458
   7.01, 10.7480249405
   7.02, 10.7535858154
   7.03,  10.749464035
   7.04, 10.7375125885
   7.05, 10.7214050293
   7.06, 10.7083768845
   7.07, 10.7080125809
   7.08, 10.7270116806
   7.09, 10.7653694153
    7.1, 10.8169717789
   7.11, 10.8732585907
   7.12, 10.9274396896
