GRIMM Diameter, Qscat (1.54 + 0)
  10.19, 54.2548904419
   10.2, 54.0823287964
  10.21, 54.3516235352
  10.22, 57.5047607422
  10.23, 53.7665138245
  10.24, 53.8373603821
  10.25, 54.1393127441
  10.26, 54.5232772827
  10.27, 55.0468063354
  10.28, 56.8248291016
  10.29, 58.5342636108
   10.3, 56.4191322327
  10.31, 57.4169235229
  10.32,  58.478717804
  10.33, 57.4612197876
  10.34, 56.0718536377
  10.35,  55.662147522
  10.36, 55.6993255615
  10.37, 61.1141738892
  10.38, 54.9005050659
  10.39, 54.6156158447
   10.4, 54.6994438171
  10.41, 54.9788017273
  10.42, 55.3634490967
  10.43,   56.20885849
  10.44,  62.063205719
  10.45,  56.780544281
  10.46, 57.5769729614
  10.47, 59.3147468567
  10.48, 59.5424690247
  10.49, 57.6294059753
   10.5, 56.8754615784
  10.51, 57.0011405945
  10.52, 59.3298339844
  10.53, 56.4001083374
  10.54, 55.8446006775
  10.55, 55.7126197815
  10.56, 55.9063034058
  10.57, 56.2571907043
  10.58, 56.7962341309
  10.59, 60.5402946472
   10.6, 57.8959388733
  10.61, 58.4202461243
  10.62, 60.2087898254
  10.63, 62.1090164185
  10.64, 60.4343566895
  10.65, 59.0323753357
  10.66, 59.1700515747
  10.67, 60.3617630005
  10.68, 59.1862678528
  10.69, 58.2884902954
