PCASP Diameter, Qscat (1.59 + 0)
   2.16,  3.1708855629
   2.17, 3.25838518143
   2.18, 3.41690540314
   2.19, 3.83356642723
    2.2, 5.09447956085
   2.21, 4.59979438782
   2.22, 4.06719398499
   2.23, 3.93836426735
   2.24,  3.9330124855
   2.25,  4.0306854248
   2.26, 5.01567268372
   2.27,  4.3468208313
   2.28, 4.03433609009
   2.29, 4.02755260468
    2.3, 4.06713008881
   2.31, 4.12687110901
   2.32, 4.20613384247
   2.33, 4.37366056442
   2.34, 5.29338645935
   2.35, 5.55329704285
   2.36, 4.70392799377
   2.37,   4.554936409
   2.38, 4.55274677277
   2.39, 4.62399530411
    2.4, 5.22721004486
   2.41, 4.91491317749
   2.42, 4.71518802643
   2.43, 4.74392175674
   2.44, 4.81003856659
   2.45, 4.90004014969
   2.46, 5.00362491608
   2.47, 5.11856412888
   2.48, 5.50508451462
   2.49, 6.47219562531
    2.5, 5.28576564789
   2.51, 5.11108016968
   2.52, 5.08152008057
   2.53, 5.11489915848
   2.54, 5.52020263672
   2.55, 5.29957962036
   2.56, 5.18876600266
   2.57, 5.22283029556
   2.58, 5.29069566727
   2.59, 5.39203214645
    2.6, 5.52504014969
   2.61, 5.67134666443
   2.62, 5.89200687408
   2.63, 7.44945144653
   2.64, 5.76419496536
   2.65, 5.55958223343
   2.66,  5.5085234642
   2.67,  5.5257806778
   2.68, 5.85631084442
   2.69, 5.70569610596
    2.7, 5.65003299713
   2.71, 5.68054676056
   2.72, 5.73930263519
   2.73, 5.83639192581
   2.74, 5.98767518997
   2.75, 6.19758987427
   2.76, 6.45964431763
   2.77, 8.54228401184
   2.78, 6.51442575455
   2.79, 6.23119449615
    2.8, 6.10294532776
   2.81, 6.08465337753
   2.82, 6.48450231552
   2.83,  6.1983628273
   2.84, 6.19007539749
   2.85,  6.2058391571
   2.86, 6.23511743546
   2.87, 6.29686641693
   2.88, 6.41830444336
   2.89, 6.63322925568
    2.9, 6.98363637924
   2.91, 8.89522171021
   2.92, 7.45209407806
   2.93, 7.21919441223
   2.94, 7.00359869003
   2.95, 6.93321609497
   2.96, 9.02735519409
   2.97, 7.00216007233
   2.98,  7.0133972168
   2.99, 7.00352287292
      3,  6.9824924469
   3.01, 6.97546768188
   3.02, 7.01296901703
   3.03, 7.13516950607
   3.04, 7.41741275787
   3.05, 8.38039016724
   3.06,   8.139752388
   3.07,  8.0512714386
   3.08,  7.6781873703
