PCASP Diameter, Qscat (1.33 + 0)
   2.15, 3.67054104805
   2.16, 3.63583755493
   2.17, 3.58952093124
   2.18, 3.54296064377
   2.19, 3.50303459167
    2.2, 3.47403883934
   2.21, 3.45960903168
   2.22, 3.46351337433
   2.23, 3.48949742317
   2.24, 3.54067254066
   2.25, 3.61870193481
   2.26, 3.72258520126
   2.27, 3.84668493271
   2.28, 3.97811365128
   2.29, 4.09552574158
    2.3,  4.1739487648
   2.31, 4.19763803482
   2.32, 4.17076301575
   2.33, 4.11261558533
   2.34, 4.04274702072
   2.35, 3.97265601158
   2.36, 3.90766000748
   2.37, 3.85175800323
   2.38, 3.81034183502
   2.39, 3.79027891159
    2.4, 3.79872369766
   2.41, 3.84184575081
   2.42, 3.92350244522
   2.43,  4.0433883667
   2.44, 4.19355964661
   2.45, 4.35347127914
   2.46, 4.48783445358
   2.47, 4.55812120438
   2.48,  4.5492181778
   2.49, 4.48294591904
    2.5, 4.39560985565
   2.51,  4.3095240593
   2.52, 4.22913265228
   2.53, 4.15274763107
   2.54, 4.08217668533
   2.55, 4.02502298355
   2.56, 3.99238443375
   2.57, 3.99588418007
   2.58, 4.04570388794
   2.59, 4.14931535721
    2.6, 4.30898761749
   2.61, 4.51567077637
   2.62, 4.73822116852
   2.63,  4.9172873497
   2.64, 4.99005889893
   2.65, 4.94647979736
   2.66, 4.84053707123
   2.67, 4.72923946381
   2.68, 4.63008642197
   2.69, 4.53351974487
    2.7, 4.42972326279
   2.71, 4.32208633423
   2.72, 4.22568178177
   2.73, 4.15972280502
   2.74, 4.14203643799
   2.75, 4.18736696243
   2.76, 4.30759859085
   2.77, 4.50976419449
   2.78, 4.78664112091
   2.79, 5.09561491013
    2.8, 5.34307146072
   2.81, 5.43482732773
   2.82,  5.3814997673
   2.83, 5.28275108337
   2.84, 5.20545101166
   2.85, 5.14584589005
   2.86, 5.07133722305
   2.87, 4.96296024323
   2.88, 4.82988405228
   2.89, 4.69950056076
    2.9, 4.60152435303
   2.91, 4.55981826782
   2.92,  4.5927195549
   2.93, 4.71578741074
   2.94, 4.94044923782
   2.95, 5.25902938843
   2.96, 5.60670900345
   2.97, 5.83960294724
   2.98, 5.85388565063
   2.99, 5.73864841461
      3,    5.64544487
   3.01, 5.61706161499
   3.02, 5.60617494583
   3.03, 5.55229187012
   3.04, 5.43380880356
   3.05, 5.27592325211
   3.06, 5.12350177765
   3.07, 5.01492595673
   3.08, 4.97577142715
   3.09, 5.02474021912
    3.1, 5.17980861664
   3.11, 5.45511341095
   3.12, 5.83122301102
   3.13, 6.18306255341
   3.14,  6.2851190567
   3.15, 6.10800886154
   3.16, 5.90453243256
   3.17, 5.83575820923
   3.18, 5.86785507202
   3.19, 5.88788795471
    3.2,  5.8048415184
   3.21, 5.61256074905
   3.22,  5.3759355545
   3.23, 5.16707038879
   3.24, 5.03015613556
   3.25, 4.98736953735
   3.26, 5.05593061447
   3.27, 5.25917053223
   3.28,  5.6200466156
   3.29, 6.10019111633
    3.3, 6.45819091797
   3.31, 6.37830686569
   3.32, 6.04729795456
   3.33, 5.86049127579
   3.34, 5.90021896362
   3.35,  6.0448884964
   3.36, 6.11635875702
   3.37, 5.99868297577
   3.38, 5.72848939896
   3.39, 5.42955160141
    3.4,  5.1956410408
   3.41, 5.06513166428
   3.42,  5.0513215065
   3.43, 5.17079544067
   3.44, 5.45762205124
   3.45, 5.94775009155
   3.46, 6.54557323456
   3.47, 6.78585243225
   3.48, 6.42122650146
   3.49,  6.0316567421
    3.5, 5.96861696243
   3.51, 6.17663049698
   3.52, 6.46097278595
   3.53, 6.57145214081
   3.54, 6.38693714142
   3.55, 6.03580665588
   3.56, 5.70678853989
   3.57, 5.49097156525
   3.58, 5.40629577637
   3.59, 5.45652484894
    3.6, 5.66533184052
   3.61,  6.0922460556
   3.62, 6.78904104233
   3.63, 7.46644306183
   3.64, 7.30694293976
   3.65, 6.62989521027
   3.66, 6.29009151459
   3.67, 6.38118648529
   3.68, 6.75169181824
   3.69, 7.13755702972
    3.7, 7.19012260437
   3.71, 6.84601259232
   3.72, 6.38763904572
   3.73, 6.03526592255
   3.74, 5.84055995941
   3.75, 5.79334449768
   3.76, 5.89222288132
   3.77, 6.17710494995
   3.78, 6.74984550476
   3.79, 7.64859580994
    3.8,  8.1028470993
   3.81, 7.38377666473
   3.82, 6.72370433807
   3.83, 6.58639144897
   3.84, 6.85392475128
   3.85, 7.36773777008
   3.86,  7.7614979744
   3.87, 7.60332155228
   3.88, 7.05410861969
   3.89, 6.54326677322
    3.9, 6.22553873062
   3.91, 6.08838605881
   3.92, 6.10411119461
   3.93, 6.28141212463
   3.94, 6.69775438309
   3.95,  7.5189704895
   3.96, 8.51979351044
   3.97, 8.11787319183
   3.98, 7.11814022064
   3.99, 6.73618984222
      4, 6.84407615662
   4.01, 7.31865024567
   4.02, 7.98353004456
   4.03, 8.23908615112
   4.04, 7.72366809845
   4.05, 7.02518606186
   4.06, 6.55299949646
   4.07, 6.31917858124
   4.08, 6.26408624649
   4.09, 6.36434650421
    4.1, 6.66250419617
   4.11, 7.32757949829
   4.12, 8.61101150513
   4.13, 9.13132762909
   4.14, 7.78642082214
   4.15, 7.03766155243
   4.16, 6.93688583374
   4.17, 7.26167488098
   4.18, 7.98919916153
   4.19, 8.77983665466
    4.2, 8.61139011383
   4.21, 7.68634796143
   4.22, 6.95383882523
   4.23, 6.56420087814
   4.24, 6.41105508804
   4.25, 6.42538261414
   4.26, 6.60502672195
   4.27, 7.05348205566
   4.28, 8.12357902527
   4.29, 9.72037601471
    4.3, 8.72475910187
   4.31, 7.59532165527
   4.32, 7.30053186417
   4.33, 7.44340705872
   4.34, 7.99908447266
   4.35, 9.04064559937
   4.36, 9.72715950012
   4.37, 8.90478515625
   4.38, 7.87374305725
   4.39, 7.28539609909
    4.4, 7.01178073883
   4.41, 6.93080282211
   4.42, 7.00203132629
   4.43, 7.26777458191
   4.44, 7.96444797516
   4.45, 9.71110248566
   4.46, 9.86806297302
   4.47, 8.37395858765
   4.48,  7.9400177002
   4.49, 7.97682189941
    4.5, 8.33668994904
   4.51, 9.18974494934
   4.52, 10.4971828461
   4.53, 10.3898983002
   4.54, 9.14646434784
   4.55, 8.38274860382
   4.56, 8.03267288208
   4.57, 7.89939975739
   4.58, 7.90643215179
   4.59, 8.05981826782
    4.6,  8.4972782135
   4.61, 9.82936859131
   4.62, 11.3385229111
   4.63, 9.38020896912
   4.64, 8.71460819244
   4.65, 8.64799499512
   4.66, 8.85210227966
   4.67, 9.42532920837
   4.68, 10.7375411987
   4.69, 11.7449064255
    4.7, 10.3568696976
   4.71, 9.26404762268
   4.72, 8.78986740112
   4.73, 8.59427642822
   4.74, 8.54274177551
   4.75, 8.60870933533
   4.76, 8.86124324799
   4.77, 9.69917297363
   4.78, 12.1057910919
   4.79, 10.2539176941
    4.8,  9.2494134903
   4.81, 9.08093070984
   4.82, 9.16126823425
   4.83,   9.483751297
   4.84, 10.3959817886
   4.85, 12.2477970123
   4.86, 11.5354909897
   4.87, 9.98953819275
   4.88, 9.35071468353
   4.89, 9.09212589264
    4.9, 8.99433517456
   4.91, 8.99942874908
   4.92, 9.13170814514
   4.93, 9.60851860046
   4.94, 11.7393550873
   4.95, 11.1536197662
   4.96, 9.70386314392
   4.97, 9.46827793121
   4.98, 9.48609161377
   4.99,   9.658659935
      5,  10.185218811
   5.01, 11.8501157761
   5.02, 12.7871198654
   5.03, 10.7730865479
   5.04, 9.95363616943
   5.05, 9.68118953705
   5.06, 9.60270023346
   5.07, 9.62445259094
   5.08, 9.74104499817
   5.09, 10.0663137436
    5.1,  11.524023056
   5.11, 12.9058856964
   5.12, 10.7104997635
   5.13,  10.410738945
   5.14, 10.4050445557
   5.15, 10.4941825867
   5.16, 10.7581596375
   5.17,  11.762840271
   5.18, 14.1975250244
   5.19, 12.1097555161
    5.2, 10.9333095551
   5.21, 10.5804100037
   5.22, 10.4777412415
   5.23, 10.4879016876
   5.24, 10.5821313858
   5.25,   10.80818367
   5.26, 11.6387023926
   5.27, 14.7150220871
   5.28, 11.8624248505
   5.29, 11.5456552505
    5.3, 11.5767803192
   5.31, 11.6657953262
   5.32,  11.811425209
   5.33, 12.2973880768
   5.34, 14.6131057739
   5.35, 13.7341594696
   5.36, 12.0886774063
   5.37, 11.6411352158
   5.38, 11.4952106476
   5.39, 11.4720745087
    5.4, 11.5319681168
   5.41, 11.6941776276
   5.42,  12.195482254
   5.43, 15.6394777298
   5.44, 12.7320480347
   5.45, 12.4377479553
   5.46, 12.5351161957
   5.47, 12.6753501892
   5.48, 12.8142127991
   5.49, 13.0768194199
    5.5, 14.4855146408
   5.51, 15.3569774628
   5.52, 12.9798259735
   5.53, 12.4202423096
   5.54, 12.2239732742
   5.55, 12.1631278992
   5.56, 12.1924180984
   5.57, 12.3162326813
   5.58, 12.6611728668
   5.59, 15.5014486313
    5.6, 13.5473213196
   5.61, 13.1979846954
   5.62, 13.3553276062
   5.63, 13.5633649826
   5.64, 13.7437171936
   5.65, 13.9252510071
   5.66,  14.651597023
   5.67, 17.3827075958
   5.68, 13.9228277206
   5.69, 13.1322164536
    5.7, 12.8098926544
   5.71, 12.6417808533
   5.72, 12.5778799057
   5.73, 12.6147756577
   5.74, 12.8138618469
   5.75, 14.4569225311
   5.76, 14.0521030426
   5.77, 13.6157188416
   5.78, 13.8547115326
   5.79, 14.1849250793
    5.8, 14.5039968491
   5.81, 14.7653198242
   5.82, 15.1665325165
   5.83, 18.5331077576
   5.84,  15.220375061
   5.85, 14.1664867401
   5.86, 13.6973028183
   5.87, 13.3850593567
   5.88, 13.1799888611
   5.89, 13.0798959732
    5.9, 13.1199951172
   5.91, 13.9264154434
   5.92, 14.3527841568
   5.93, 13.8097887039
   5.94, 14.0877084732
   5.95, 14.5120182037
   5.96, 14.9935436249
   5.97, 15.4638156891
   5.98, 15.9412879944
   5.99, 18.2442970276
      6, 16.6791572571
   6.01, 15.5331392288
   6.02,  15.045126915
   6.03, 14.6702184677
   6.04, 14.3734798431
   6.05, 14.1627941132
   6.06, 14.0700244904
   6.07, 14.4401359558
   6.08, 15.1608581543
   6.09, 14.4477472305
    6.1, 14.6914100647
   6.11, 15.1159486771
   6.12, 15.6584129333
   6.13, 16.2665939331
   6.14, 16.9016456604
   6.15,  18.411737442
   6.16, 18.3147583008
   6.17,  17.045747757
   6.18, 16.5795593262
   6.19, 16.1709136963
    6.2, 15.8044996262
   6.21, 15.4964103699
   6.22,  15.278049469
   6.23, 15.3632040024
   6.24, 16.1514320374
   6.25, 15.2386054993
   6.26, 15.3891782761
   6.27, 15.7357530594
   6.28, 16.2412948608
   6.29,   16.88032341
    6.3, 17.6125640869
   6.31, 18.7713165283
   6.32,  19.857503891
   6.33, 18.3906574249
   6.34, 17.9610462189
   6.35,  17.513628006
   6.36, 17.0669269562
   6.37, 16.6462249756
   6.38,  16.280632019
   6.39, 16.1135120392
    6.4, 16.7726459503
   6.41,  15.675160408
   6.42, 15.6601629257
   6.43, 15.8413581848
   6.44, 16.2072868347
   6.45, 16.7619724274
   6.46,   17.49725914
   6.47, 18.5602436066
   6.48, 20.6684913635
   6.49, 18.9631233215
    6.5, 18.6872520447
   6.51, 18.2883338928
   6.52,  17.848897934
   6.53, 17.4108734131
   6.54,  16.992313385
   6.55, 16.6861362457
   6.56, 17.3693885803
   6.57,  16.095407486
   6.58, 15.9502077103
   6.59, 15.9926576614
    6.6,  16.223197937
   6.61, 16.6640472412
   6.62, 17.3381919861
   6.63, 18.3394737244
   6.64, 21.8456306458
   6.65, 19.6071033478
   6.66, 19.5911884308
   6.67, 19.2783908844
   6.68,  18.845905304
   6.69, 18.4004135132
    6.7, 17.9542331696
   6.71, 17.5535850525
   6.72, 18.1567077637
   6.73, 16.8299121857
   6.74, 16.5731811523
   6.75, 16.4949054718
   6.76, 16.6008872986
   6.77, 16.9187774658
   6.78, 17.4874076843
   6.79, 18.3958854675
    6.8, 23.1512794495
   6.81,  20.324678421
   6.82, 20.7639007568
   6.83, 20.6971187592
   6.84, 20.3396663666
   6.85,  19.937625885
   6.86, 19.5322227478
   6.87, 19.1300735474
   6.88, 19.3306179047
   6.89, 18.1655807495
    6.9, 17.7739257812
   6.91, 17.5251159668
   6.92, 17.4378013611
   6.93, 17.5408363342
   6.94,   17.87733078
   6.95, 18.5467357635
   6.96, 23.9378910065
   6.97, 20.4152107239
   6.98, 21.2864303589
   6.99, 21.5900707245
      7, 21.3464050293
   7.01, 20.9687786102
   7.02, 20.6337127686
   7.03, 20.3145484924
   7.04, 20.2822113037
   7.05, 19.3393325806
   7.06, 18.8850975037
   7.07, 18.5446434021
   7.08, 18.3488121033
   7.09, 18.3218288422
    7.1, 18.4960651398
   7.11, 18.9546833038
   7.12, 24.4978027344
   7.13, 20.5292816162
   7.14, 21.6263465881
   7.15, 22.3526268005
   7.16, 22.2938137054
   7.17, 21.8416862488
   7.18, 21.4500675201
   7.19, 21.1438827515
    7.2, 20.9885463715
   7.21, 20.1641407013
   7.22, 19.5932502747
   7.23, 19.1186943054
   7.24, 18.7993927002
   7.25,  18.661857605
   7.26, 18.7253875732
   7.27, 19.0442371368
   7.28, 23.9553470612
   7.29, 20.4413871765
    7.3,  21.664264679
   7.31, 22.8990802765
   7.32, 23.3306121826
   7.33,  22.877161026
   7.34, 22.3346824646
   7.35, 22.0213165283
   7.36, 21.8551979065
   7.37, 21.1598453522
   7.38,  20.462770462
   7.39, 19.7901725769
    7.4, 19.2703876495
   7.41, 18.9551773071
   7.42, 18.8565597534
