2.00000
3.00000
4.00000
5.00000
6.00000
7.00000
8.00000
9.00000
10.0000
11.0000
12.0000
13.0000
14.0000
16.0000
18.0000
20.0000
22.0000
24.0000
26.0000
28.0000
30.0000
32.0000
34.0000
36.0000
38.0000
40.0000
42.0000
44.0000
46.0000
48.0000
50.0000
