PCASP Diameter, Qscat (1.54 + 0.01)
   5.61, 9.00397777557
   5.62,  9.0997095108
   5.63, 9.15528106689
   5.64, 9.16857814789
   5.65, 9.14487743378
   5.66, 9.09189033508
   5.67, 9.01811313629
   5.68, 8.93502521515
   5.69, 8.85748672485
    5.7, 8.80094146729
   5.71, 8.77818870544
   5.72, 8.79699039459
   5.73, 8.85798072815
   5.74, 8.95330142975
   5.75, 9.06782341003
   5.76, 9.18378829956
   5.77, 9.28470039368
   5.78, 9.35837364197
   5.79, 9.39960384369
    5.8, 9.40813159943
   5.81, 9.38459682465
   5.82, 9.33142757416
   5.83, 9.25627613068
   5.84, 9.17252349854
   5.85, 9.09687805176
   5.86, 9.04553604126
   5.87, 9.03072452545
   5.88,  9.0577545166
   5.89, 9.12329673767
    5.9, 9.21687602997
   5.91, 9.32352924347
   5.92, 9.42586994171
   5.93, 9.50872993469
   5.94, 9.56345939636
   5.95, 9.58633327484
   5.96, 9.57475566864
   5.97,  9.5281419754
   5.98, 9.45153141022
   5.99, 9.35721111298
      6, 9.26270484924
   6.01, 9.18645477295
   6.02, 9.14343357086
   6.03, 9.14198875427
   6.04, 9.18257713318
   6.05, 9.25869560242
   6.06, 9.35783863068
   6.07, 9.46360397339
   6.08, 9.56124019623
   6.09, 9.64169216156
    6.1, 9.69854831696
   6.11, 9.72399234772
   6.12, 9.71068096161
   6.13, 9.65781784058
   6.14, 9.57510375977
   6.15, 9.48095989227
   6.16, 9.39663124084
   6.17, 9.34041118622
   6.18, 9.32403373718
   6.19, 9.35170173645
    6.2, 9.42039775848
   6.21, 9.51995754242
   6.22, 9.63572883606
   6.23, 9.75465965271
   6.24, 9.86867809296
   6.25, 9.97092342377
   6.26, 10.0514421463
   6.27, 10.0986394882
   6.28, 10.1058454514
   6.29, 10.0768795013
    6.3, 10.0255823135
   6.31, 9.97058582306
   6.32, 9.92947483063
   6.33, 9.91552257538
   6.34,  9.9365644455
   6.35,  9.9942741394
   6.36, 10.0836143494
   6.37, 10.1949167252
   6.38, 10.3184099197
   6.39, 10.4458961487
    6.4, 10.5675907135
   6.41, 10.6695537567
   6.42, 10.7365884781
   6.43, 10.7591218948
   6.44, 10.7387342453
   6.45, 10.6872701645
   6.46, 10.6214408875
   6.47, 10.5575904846
   6.48,  10.509062767
   6.49, 10.4852724075
    6.5, 10.4904880524
   6.51, 10.5233592987
   6.52, 10.5790929794
   6.53, 10.6531982422
   6.54, 10.7413978577
   6.55, 10.8350906372
   6.56, 10.9187870026
   6.57, 10.9736557007
   6.58, 10.9855165482
   6.59, 10.9516773224
    6.6, 10.8810949326
   6.61, 10.7889261246
   6.62, 10.6913347244
   6.63, 10.6028833389
   6.64, 10.5352277756
   6.65, 10.4956760406
   6.66, 10.4867038727
   6.67, 10.5078020096
   6.68, 10.5581140518
   6.69, 10.6352672577
    6.7, 10.7311697006
   6.71,  10.829957962
   6.72, 10.9114742279
   6.73, 10.9586544037
   6.74, 10.9647436142
   6.75, 10.9341239929
   6.76, 10.8778963089
   6.77, 10.8093547821
   6.78, 10.7418346405
   6.79, 10.6872119904
    6.8, 10.6547203064
   6.81,  10.650220871
   6.82,  10.677362442
   6.83, 10.7390022278
   6.84, 10.8352098465
   6.85, 10.9592161179
   6.86,  11.095872879
   6.87, 11.2244348526
   6.88, 11.3254213333
   6.89, 11.3878498077
    6.9, 11.4112386703
   6.91, 11.4021873474
   6.92, 11.3707036972
   6.93, 11.3279123306
   6.94, 11.2847442627
   6.95, 11.2506904602
   6.96,  11.233373642
   6.97, 11.2394237518
   6.98, 11.2750463486
   6.99, 11.3435811996
      7,  11.441734314
   7.01, 11.5578174591
   7.02, 11.6737747192
   7.03,  11.770898819
   7.04, 11.8366298676
   7.05, 11.8667984009
   7.06, 11.8635435104
   7.07, 11.8325386047
   7.08, 11.7814016342
   7.09, 11.7187366486
    7.1, 11.6533908844
   7.11, 11.5943956375
   7.12, 11.5517635345
   7.13, 11.5355215073
   7.14, 11.5522966385
   7.15, 11.6018400192
   7.16, 11.6757602692
   7.17, 11.7591934204
   7.18, 11.8358020782
   7.19, 11.8931560516
    7.2, 11.9247694016
   7.21, 11.9286146164
   7.22, 11.9058446884
   7.23, 11.8601236343
   7.24, 11.7973127365
   7.25,  11.725279808
   7.26, 11.6540975571
   7.27, 11.5959663391
   7.28, 11.5631160736
   7.29, 11.5642728806
    7.3, 11.6015300751
   7.31, 11.6689329147
   7.32, 11.7536211014
   7.33, 11.8402643204
   7.34, 11.9160776138
   7.35, 11.9724235535
   7.36, 12.0040626526
   7.37, 12.0084848404
   7.38, 11.9860467911
   7.39, 11.9400634766
    7.4, 11.8770494461
   7.41, 11.8071260452
   7.42, 11.7435026169
   7.43,  11.700056076
   7.44, 11.6880245209
   7.45, 11.7130146027
   7.46, 11.7730436325
   7.47, 11.8584890366
   7.48, 11.9553775787
   7.49, 12.0501699448
    7.5, 12.1323127747
   7.51, 12.1944742203
   7.52, 12.2319746017
   7.53, 12.2426242828
   7.54, 12.2268657684
   7.55, 12.1883535385
   7.56, 12.1349430084
   7.57, 12.0782899857
   7.58, 12.0317296982
   7.59, 12.0074014664
    7.6, 12.0135231018
   7.61, 12.0524158478
   7.62, 12.1198511124
   7.63, 12.2069721222
   7.64, 12.3032751083
   7.65, 12.3986883163
   7.66, 12.4842157364
   7.67, 12.5523099899
   7.68, 12.5970573425
   7.69, 12.6150550842
    7.7, 12.6067705154
   7.71, 12.5776309967
   7.72, 12.5374422073
   7.73, 12.4981479645
   7.74, 12.4713487625
   7.75, 12.4658794403
   7.76, 12.4860134125
   7.77, 12.5307159424
   7.78, 12.5950260162
   7.79, 12.6722946167
    7.8,  12.755153656
   7.81, 12.8358688354
   7.82, 12.9061145782
   7.83, 12.9574642181
   7.84, 12.9828176498
   7.85, 12.9788599014
   7.86, 12.9478721619
   7.87, 12.8975048065
   7.88, 12.8388299942
   7.89, 12.7838048935
    7.9, 12.7429637909
   7.91, 12.7231941223
   7.92, 12.7267160416
   7.93, 12.7515277863
   7.94, 12.7929401398
   7.95, 12.8449392319
   7.96,  12.900891304
   7.97, 12.9533967972
   7.98, 12.9942483902
   7.99, 13.0154380798
      8, 13.0116271973
   8.01, 12.9824123383
   8.02, 12.9325380325
   8.03,  12.870675087
   8.04, 12.8075065613
   8.05, 12.7536039352
   8.06, 12.7175006866
   8.07, 12.7046022415
   8.08, 12.7168445587
   8.09, 12.7531108856
    8.1, 12.8099184036
   8.11, 12.8817329407
   8.12, 12.9610853195
   8.13, 13.0385980606
   8.14, 13.1044206619
   8.15,  13.151052475
   8.16, 13.1754589081
   8.17, 13.1795186996
   8.18, 13.1689872742
   8.19, 13.1519517899
    8.2, 13.1371145248
   8.21, 13.1322698593
   8.22, 13.1433286667
   8.23, 13.1737365723
   8.24, 13.2244825363
   8.25, 13.2944335938
   8.26, 13.3805065155
   8.27, 13.4772453308
   8.28, 13.5765590668
   8.29, 13.6689348221
    8.3, 13.7459630966
   8.31, 13.8025131226
   8.32, 13.8373794556
   8.33, 13.8529939651
   8.34, 13.8542852402
   8.35, 13.8476696014
   8.36, 13.8399991989
   8.37, 13.8376588821
   8.38, 13.8457393646
   8.39, 13.8675260544
    8.4, 13.9042320251
   8.41, 13.9546947479
   8.42, 14.0149278641
   8.43, 14.0778551102
   8.44,  14.134853363
   8.45, 14.1783428192
   8.46, 14.2036066055
   8.47,  14.209195137
   8.48,  14.196190834
   8.49, 14.1675338745
    8.5,   14.12728405
   8.51, 14.0804920197
   8.52,  14.032916069
   8.53, 13.9908084869
   8.54, 13.9603252411
   8.55, 13.9467287064
   8.56, 13.9529666901
   8.57, 13.9778814316
   8.58, 14.0158004761
   8.59, 14.0580797195
    8.6, 14.0961847305
   8.61, 14.1239719391
   8.62, 14.1382455826
   8.63,  14.138130188
   8.64, 14.1242809296
   8.65, 14.0986499786
   8.66, 14.0645141602
   8.67, 14.0265750885
   8.68, 13.9909305573
   8.69, 13.9645967484
    8.7, 13.9545936584
   8.71, 13.9660491943
   8.72, 13.9999837875
   8.73, 14.0524435043
   8.74,  14.115685463
