PCASP Diameter, Qscat (1.54 + 0)
   2.94, 6.03687667847
   2.95, 6.14532423019
   2.96, 6.28351020813
   2.97, 6.46810817719
   2.98, 6.77110433578
   2.99, 9.05867195129
      3, 7.38427066803
   3.01, 7.17963695526
   3.02,  7.0133061409
   3.03, 6.85826778412
   3.04, 6.79960536957
   3.05, 8.64545345306
   3.06, 6.79640865326
   3.07,  6.8148355484
   3.08, 6.87621164322
   3.09, 6.95626020432
    3.1, 7.05861234665
   3.11, 7.19831132889
   3.12,  7.4100484848
   3.13, 8.03612422943
   3.14, 8.28395175934
   3.15, 8.17146778107
   3.16, 8.14401435852
   3.17, 7.93837118149
   3.18, 7.71456575394
   3.19, 8.24059391022
    3.2,  7.4939661026
   3.21, 7.43815612793
   3.22, 7.44069957733
   3.23,  7.4678850174
   3.24, 7.51765680313
   3.25, 7.59886026382
   3.26, 7.73283529282
   3.27, 8.00450992584
   3.28, 9.41612243652
   3.29, 8.57759475708
    3.3,  8.8276309967
   3.31, 8.79445934296
   3.32, 8.47055435181
   3.33, 8.23403263092
   3.34, 7.95117950439
   3.35, 7.79720973969
   3.36, 7.70713329315
   3.37, 7.63430976868
   3.38, 7.58220863342
   3.39, 7.56549406052
    3.4, 7.60130357742
   3.41, 7.72093963623
   3.42, 9.31579875946
   3.43, 8.27648735046
   3.44, 8.70716667175
   3.45, 9.17230415344
   3.46, 9.21930980682
   3.47, 8.85095596313
   3.48, 8.51777744293
   3.49, 8.34340858459
    3.5, 8.30018997192
   3.51, 8.25444412231
   3.52, 8.17212772369
   3.53, 8.07894611359
   3.54, 8.01661968231
   3.55, 8.01900482178
   3.56, 8.22740840912
   3.57, 8.34929561615
   3.58, 8.64486026764
   3.59, 9.20610332489
    3.6, 9.86383152008
   3.61, 9.99336719513
   3.62, 9.55243873596
   3.63, 9.21371269226
   3.64, 9.18960571289
   3.65, 9.26580715179
   3.66, 9.26741981506
   3.67, 9.13912963867
   3.68, 8.94715118408
   3.69, 8.78626823425
    3.7, 8.73317432404
   3.71, 8.83136749268
   3.72, 8.93690013885
   3.73, 9.29737472534
   3.74, 9.95488834381
   3.75, 10.7897901535
   3.76, 10.8137598038
   3.77, 10.0980463028
   3.78,  9.8033246994
   3.79,  9.9180688858
    3.8, 10.1687421799
   3.81, 10.2712039948
   3.82, 10.0923891068
   3.83, 9.75311851501
   3.84, 9.44888114929
   3.85, 9.29998016357
   3.86, 9.18760871887
   3.87, 9.29484558105
   3.88, 9.62186813354
   3.89, 10.3292655945
    3.9, 11.3533830643
   3.91, 11.1962499619
   3.92, 10.2871341705
   3.93, 10.0110645294
   3.94, 10.2213449478
   3.95, 10.6424407959
   3.96, 10.8968410492
   3.97, 10.6994609833
   3.98, 10.2302503586
   3.99, 9.91709423065
      4, 9.54058074951
   4.01, 9.46925830841
   4.02, 9.58675479889
   4.03, 9.95237445831
   4.04, 10.8032484055
   4.05, 12.1211700439
   4.06, 11.5807170868
   4.07, 10.5535678864
   4.08, 10.3880624771
   4.09, 10.7258033752
    4.1, 11.3649616241
   4.11, 11.8556833267
   4.12, 11.6220321655
   4.13, 11.2070417404
   4.14, 10.3368988037
   4.15, 9.97252845764
   4.16,  9.8509349823
   4.17, 9.95634174347
   4.18, 10.3632011414
   4.19,  11.382809639
    4.2, 13.1732053757
   4.21,  11.994594574
   4.22, 11.0310230255
   4.23, 10.9955272675
   4.24, 11.4369001389
   4.25, 12.3097801208
   4.26,  13.205745697
   4.27, 13.5738763809
   4.28, 12.2199106216
   4.29, 11.5033245087
    4.3,  11.066236496
   4.31, 10.8709583282
   4.32,  10.896987915
   4.33, 11.2145223618
   4.34, 12.2749643326
   4.35, 14.0873565674
   4.36,  12.396273613
   4.37, 11.8254413605
   4.38, 11.9214811325
   4.39, 12.3772506714
    4.4, 13.3083238602
   4.41, 15.2824420929
   4.42, 14.3202238083
   4.43,  13.347943306
   4.44, 12.6520757675
   4.45, 12.2481193542
   4.46, 12.0704641342
   4.47, 12.0968866348
   4.48, 12.4295959473
   4.49, 13.7223873138
    4.5, 14.8495540619
   4.51,  13.096830368
   4.52, 12.9099187851
   4.53,  13.122133255
   4.54, 13.6057491302
   4.55, 14.8923625946
   4.56, 16.0313835144
   4.57, 15.5045375824
   4.58, 14.2526426315
   4.59, 13.4828691483
    4.6, 12.9992933273
   4.61, 12.7158985138
   4.62, 12.6583528519
   4.63, 12.9746589661
   4.64, 14.8899536133
   4.65, 14.3618927002
   4.66, 13.2866706848
   4.67, 13.3576183319
   4.68, 13.6830186844
   4.69, 14.3224239349
    4.7, 15.4430017471
   4.71, 17.4921684265
   4.72,  16.515291214
   4.73, 15.1230592728
   4.74, 14.3449192047
   4.75, 13.7845287323
   4.76, 13.4062509537
   4.77, 13.2444725037
   4.78, 13.5258569717
   4.79, 16.3939437866
    4.8, 13.8132801056
   4.81, 13.4693861008
   4.82, 13.6468391418
   4.83, 14.0249671936
   4.84,  14.597073555
   4.85, 15.8682403564
   4.86, 18.4708766937
   4.87, 17.0444698334
   4.88, 16.0374507904
   4.89, 15.4658927917
    4.9, 14.9889116287
   4.91, 14.6506690979
   4.92, 14.5176305771
   4.93, 15.0042991638
   4.94, 16.5831298828
   4.95, 14.5808191299
   4.96, 14.5952653885
   4.97, 14.8467664719
   4.98, 15.2228975296
   4.99, 15.8297557831
      5, 17.2337322235
   5.01, 19.9977703094
   5.02, 17.9819889069
   5.03, 17.4259243011
   5.04, 16.9702415466
   5.05, 16.4864234924
   5.06, 16.1176319122
   5.07, 15.9673757553
   5.08, 17.3146934509
   5.09, 16.0297298431
    5.1, 15.5458459854
   5.11, 15.6167383194
   5.12, 15.8439350128
   5.13, 16.2295761108
   5.14, 16.8781604767
   5.15, 18.6274394989
   5.16, 20.5487041473
   5.17, 18.9124355316
   5.18, 18.7138843536
   5.19, 18.2371368408
    5.2, 17.6580982208
   5.21, 17.2153015137
   5.22, 17.0592250824
   5.23, 19.8980312347
   5.24, 16.2638206482
   5.25, 15.9952287674
   5.26, 15.9270677567
   5.27, 16.0310249329
   5.28, 16.3391437531
   5.29, 16.9908943176
    5.3, 19.5639648438
   5.31, 19.3486423492
   5.32, 19.1483917236
   5.33, 19.3150596619
   5.34, 18.8781070709
   5.35, 18.2995300293
   5.36, 17.9073886871
   5.37, 18.1588230133
   5.38, 17.4525375366
   5.39, 16.8284263611
    5.4, 16.5376663208
   5.41, 16.3803310394
   5.42, 16.3954696655
   5.43, 16.6408824921
   5.44, 17.3052005768
   5.45, 21.9027690887
   5.46, 19.1224651337
   5.47, 19.8427448273
   5.48, 20.2445335388
   5.49, 19.7750892639
    5.5, 19.2112674713
   5.51, 18.9364185333
   5.52, 22.4810409546
   5.53, 18.3836174011
   5.54, 17.9603614807
   5.55, 17.5934047699
   5.56, 17.3304824829
   5.57, 17.2432880402
   5.58, 17.4014797211
   5.59, 18.1413326263
    5.6, 20.3384799957
   5.61, 19.7144527435
   5.62, 20.9439487457
   5.63,  21.554473877
   5.64, 21.0555858612
   5.65, 20.5881023407
   5.66, 20.6891040802
   5.67, 20.3825740814
   5.68, 19.9605770111
   5.69,  19.474855423
    5.7, 18.9491672516
   5.71, 18.5082511902
   5.72, 18.2492523193
   5.73, 18.2724533081
   5.74, 19.8346920013
   5.75, 19.4025382996
   5.76, 20.2181129456
   5.77, 21.6740322113
   5.78, 22.3286705017
   5.79, 21.7554359436
    5.8, 21.4957008362
   5.81, 22.5839824677
   5.82, 21.6796836853
   5.83, 21.4642391205
   5.84,  20.941204071
   5.85, 20.2878742218
   5.86, 19.6808128357
   5.87, 19.2458438873
   5.88, 19.1371021271
   5.89, 21.3207397461
    5.9, 19.7851428986
   5.91, 20.8277492523
   5.92, 22.5220050812
   5.93, 23.0836334229
   5.94, 22.2856369019
   5.95,  22.388299942
   5.96, 22.5493011475
   5.97,  22.864276886
   5.98, 22.7266025543
   5.99, 22.1115379333
      6, 21.3115711212
   6.01, 20.5565834045
   6.02, 19.9748535156
   6.03, 19.9829921722
   6.04, 19.8976707458
   6.05, 20.1718654633
   6.06, 21.3106403351
   6.07, 23.3157844543
   6.08, 23.5782279968
   6.09, 22.5460567474
    6.1, 22.7391147614
   6.11, 23.4179039001
   6.12, 24.1980800629
   6.13, 24.2590694427
   6.14, 23.5505065918
   6.15,  22.588098526
   6.16, 21.6899833679
   6.17, 20.9856891632
   6.18, 21.5050888062
   6.19, 20.5282592773
    6.2,  20.838224411
   6.21, 21.9874629974
   6.22, 24.2558422089
   6.23, 24.0064239502
   6.24,  26.367401123
   6.25, 23.2722663879
   6.26,  24.343214035
   6.27, 25.6032218933
   6.28, 26.0289516449
   6.29, 25.4063930511
    6.3, 24.4812984467
   6.31, 23.6008529663
   6.32, 23.0182933807
   6.33, 22.4726924896
   6.34,  22.192817688
   6.35, 22.4123897552
   6.36, 23.5264415741
   6.37,  25.899143219
   6.38, 24.7690505981
   6.39, 23.9997329712
    6.4, 24.5375061035
   6.41, 25.8338985443
   6.42, 27.4580860138
   6.43, 28.0650634766
   6.44, 27.3166503906
   6.45, 26.3721294403
   6.46, 25.5108909607
   6.47, 25.0039958954
   6.48, 24.2523765564
   6.49, 23.9019985199
    6.5, 24.0013751984
   6.51, 25.1566181183
   6.52, 27.5672683716
   6.53, 25.1789283752
   6.54, 24.5340385437
   6.55, 25.1832065582
   6.56, 26.6340389252
   6.57, 28.7337970734
   6.58, 29.6027946472
   6.59, 28.5596904755
    6.6, 27.5120773315
   6.61,  31.671749115
   6.62,  25.876033783
   6.63, 25.1480045319
   6.64, 24.6868495941
   6.65, 24.6711406708
   6.66,  25.948841095
   6.67, 28.1310024261
   6.68, 24.8641338348
   6.69, 24.5724811554
    6.7, 25.2594585419
   6.71, 26.7569923401
   6.72, 29.2985439301
   6.73, 30.5485439301
   6.74, 29.3091526031
   6.75, 28.3845806122
   6.76, 27.7801494598
   6.77, 26.9516639709
   6.78, 26.2255992889
   6.79, 25.7238960266
    6.8, 25.6571140289
   6.81, 27.2690753937
   6.82, 27.7255649567
   6.83, 25.1816101074
   6.84,   25.14204216
   6.85, 25.8425140381
   6.86, 27.3627510071
   6.87, 30.3518714905
   6.88, 31.9922237396
   6.89, 30.6043491364
    6.9, 30.1541728973
   6.91, 29.6247234344
   6.92, 28.9334430695
   6.93,  28.267824173
   6.94, 27.7861232758
   6.95, 27.7222595215
   6.96, 30.2631206512
   6.97, 28.1389961243
   6.98, 26.5738945007
   6.99, 26.4997367859
      7, 27.0017547607
   7.01, 28.3286781311
   7.02, 31.5778102875
   7.03, 33.2064170837
   7.04, 32.0079574585
   7.05, 31.5583248138
   7.06, 31.2915344238
   7.07, 30.6957092285
   7.08, 30.0982398987
   7.09,  29.663192749
    7.1, 29.7491607666
   7.11,  33.681640625
   7.12,  28.661233902
   7.13,  27.780752182
   7.14, 27.6141738892
   7.15, 27.9060134888
   7.16, 29.0125427246
   7.17, 32.5077857971
   7.18, 33.3170471191
   7.19, 31.9695072174
    7.2, 32.2458763123
   7.21, 32.1461296082
   7.22, 31.6078796387
   7.23, 31.0833702087
   7.24, 30.7623138428
   7.25, 31.0897731781
   7.26, 33.0040626526
   7.27, 29.1553516388
   7.28, 28.4965991974
   7.29, 28.2203273773
    7.3, 28.3625087738
   7.31, 29.3657245636
   7.32, 33.6071205139
   7.33, 33.1621284485
   7.34, 32.3879241943
   7.35, 33.1115760803
   7.36, 33.1282997131
   7.37, 32.6320075989
   7.38,  32.281955719
   7.39,  31.998008728
    7.4, 33.1473045349
   7.41, 31.8070659637
   7.42, 30.2660064697
   7.43, 29.5638313293
   7.44, 29.0912723541
   7.45, 28.9870471954
   7.46, 29.7421512604
   7.47, 34.9592552185
   7.48, 32.8737869263
   7.49, 33.0964508057
    7.5, 34.2116012573
   7.51, 34.2593688965
   7.52, 33.8049049377
   7.53, 33.6328239441
   7.54, 33.6757621765
   7.55, 38.6322250366
   7.56,  33.007648468
   7.57, 32.1476325989
   7.58, 31.4339294434
   7.59, 30.8289470673
    7.6, 30.5096683502
   7.61, 31.0264148712
   7.62, 36.8301734924
   7.63, 32.9176597595
   7.64, 33.8976898193
   7.65, 35.2521476746
   7.66, 35.2732620239
   7.67, 34.9532814026
   7.68, 35.0399093628
   7.69, 35.5107345581
    7.7, 36.4775772095
   7.71, 34.7633018494
   7.72, 34.1626815796
   7.73, 33.5097808838
   7.74, 32.8790931702
   7.75, 32.5145301819
   7.76, 32.9606132507
   7.77, 36.8330345154
   7.78, 34.0027618408
   7.79, 35.3264465332
    7.8, 36.6403770447
   7.81, 36.3536720276
   7.82, 36.0849494934
   7.83,   36.44789505
   7.84, 38.0861625671
   7.85, 37.0769882202
   7.86, 36.4778938293
   7.87, 35.8480491638
   7.88, 35.1064186096
   7.89, 34.3499412537
    7.9, 33.7582778931
   7.91, 34.4929046631
   7.92, 35.3038520813
   7.93, 34.8340034485
   7.94, 36.5081520081
   7.95, 37.8440055847
   7.96,  36.999332428
   7.97, 36.6917495728
   7.98, 37.3513717651
   7.99, 40.4447479248
      8, 38.2591094971
   8.01, 37.8247032166
   8.02, 37.1763572693
   8.03, 36.3766784668
   8.04, 35.5038261414
   8.05, 34.7684593201
   8.06, 37.8349990845
   8.07, 34.9028129578
   8.08, 35.2180099487
   8.09, 37.0859870911
    8.1, 38.3749008179
   8.11, 37.0941123962
   8.12, 36.9503173828
   8.13, 38.1543464661
   8.14, 39.3686408997
   8.15,  39.573348999
   8.16, 39.3174705505
   8.17, 38.8385658264
   8.18, 38.2054023743
   8.19,   37.44921875
    8.2, 36.7744750977
   8.21, 39.4553833008
   8.22, 36.5302124023
   8.23,  37.075843811
   8.24, 39.1357383728
   8.25, 40.0618209839
   8.26, 38.2489242554
   8.27, 38.2431983948
   8.28, 41.7557029724
   8.29, 41.1128616333
    8.3, 41.5706176758
   8.31,  41.322467804
   8.32, 40.9533653259
   8.33, 40.5017051697
   8.34, 39.8817138672
   8.35, 39.4270477295
   8.36, 39.3931884766
   8.37, 38.8693351746
   8.38, 39.4923782349
   8.39, 41.8147506714
    8.4, 41.9944534302
   8.41, 39.7335586548
   8.42, 39.8907814026
   8.43,  41.602306366
   8.44, 43.2307929993
   8.45,  43.628944397
   8.46, 43.0700302124
   8.47, 42.5847663879
   8.48, 42.1273918152
   8.49, 41.4966392517
    8.5, 46.5210266113
   8.51,     40.578125
   8.52,  40.284526825
   8.53, 40.8943710327
   8.54, 43.4415130615
   8.55,  42.121837616
   8.56, 39.7243461609
   8.57, 40.8875389099
   8.58, 41.8860969543
   8.59,  44.095500946
    8.6, 44.5809669495
   8.61, 43.8065910339
   8.62,  43.383808136
   8.63, 43.0680885315
   8.64, 42.4893112183
   8.65, 42.4383392334
   8.66, 41.5941619873
   8.67, 41.3885345459
   8.68, 42.1132011414
   8.69, 45.2067871094
    8.7, 42.2004470825
   8.71, 40.0456771851
   8.72, 40.5334091187
   8.73, 42.3035736084
   8.74, 45.1221084595
   8.75, 45.7508659363
   8.76, 44.6861534119
   8.77,  44.390460968
   8.78, 44.3008346558
   8.79, 44.6419563293
    8.8, 43.5754585266
   8.81, 43.1244697571
   8.82, 43.0432281494
   8.83,  44.007850647
   8.84,  47.853553772
   8.85, 43.2208137512
   8.86, 41.8036842346
   8.87, 41.8851394653
   8.88, 43.5766105652
   8.89, 46.9498405457
    8.9, 47.7785453796
   8.91, 46.3571128845
   8.92, 46.1287269592
   8.93, 46.1377372742
   8.94,  45.951877594
   8.95, 45.3469657898
   8.96, 45.0248146057
   8.97, 45.0445251465
   8.98, 46.3224372864
   8.99, 49.8477287292
      9, 44.2964248657
   9.01, 43.2470245361
   9.02, 43.2926368713
   9.03, 44.7099723816
   9.04, 48.3404006958
   9.05, 48.9955291748
   9.06, 47.2755012512
   9.07, 47.3048934937
   9.08, 47.9575157166
   9.09, 47.2877883911
    9.1,  46.878616333
   9.11, 46.6970214844
   9.12, 46.8774261475
   9.13, 48.8330116272
   9.14, 50.0876235962
   9.15, 45.6696090698
   9.16, 44.7418212891
   9.17, 44.6185379028
   9.18, 45.7572555542
   9.19, 49.7901191711
    9.2, 49.9312400818
   9.21, 47.8567352295
   9.22, 48.1101646423
   9.23, 48.4591293335
   9.24, 48.0721092224
   9.25, 47.7065925598
   9.26,  47.641708374
   9.27, 47.9769515991
   9.28, 51.2045211792
   9.29, 49.7322883606
    9.3, 46.9265899658
   9.31, 46.1332092285
   9.32, 45.8278846741
   9.33, 46.6636314392
   9.34,  51.199546814
   9.35, 50.7432174683
   9.36, 48.7884979248
   9.37, 52.1434669495
   9.38, 49.7335624695
   9.39, 49.1681404114
    9.4, 48.7078475952
   9.41, 48.6490478516
   9.42, 49.0588493347
   9.43, 54.7533683777
   9.44, 49.3966522217
   9.45,   48.06640625
   9.46,  47.417591095
   9.47, 47.0422210693
   9.48,   47.64635849
   9.49, 52.6680526733
    9.5, 51.0301475525
   9.51, 49.7016448975
   9.52, 50.7307739258
   9.53, 51.1599159241
   9.54,  50.572933197
   9.55, 50.2574386597
   9.56, 50.4015541077
   9.57, 51.1012001038
