CAS Diameter, Qscat (1.33 + 0)
   5.81, 14.1877012253
   5.82, 14.1735782623
   5.83, 13.9615116119
   5.84, 13.6203575134
   5.85, 14.0489473343
   5.86, 14.1500062943
   5.87, 14.2100095749
   5.88, 14.2612743378
   5.89, 14.3060760498
    5.9,  14.331161499
   5.91, 14.1888647079
   5.92, 13.5533599854
   5.93,  13.930185318
   5.94, 14.0821094513
   5.95,  14.139705658
   5.96, 14.1649227142
   5.97, 14.1751499176
   5.98, 14.1771535873
   5.99, 14.1729412079
      6,  14.131319046
   6.01, 13.3643312454
   6.02, 13.9527206421
   6.03, 14.0775022507
   6.04, 14.1448707581
   6.05, 14.2121906281
   6.06, 14.2857990265
   6.07, 14.3601617813
   6.08, 14.4077701569
   6.09, 13.9738121033
    6.1, 13.9372825623
   6.11, 14.1484231949
   6.12, 14.2085132599
   6.13, 14.2225599289
   6.14, 14.2156572342
   6.15, 14.1960830688
   6.16, 14.1677961349
   6.17, 14.1274690628
   6.18, 13.8061037064
   6.19, 13.8100318909
    6.2, 13.9332094193
   6.21, 13.9603996277
   6.22, 13.9947519302
   6.23, 14.0526123047
   6.24,  14.134809494
   6.25, 14.2315788269
   6.26, 14.2500133514
   6.27, 13.7682523727
   6.28, 14.1019983292
   6.29, 14.2000484467
    6.3, 14.2326984406
   6.31,  14.235789299
   6.32,  14.218462944
   6.33, 14.1833934784
   6.34, 14.1300477982
   6.35, 14.0092849731
   6.36,   13.66847229
   6.37, 13.8251409531
   6.38, 13.7765569687
   6.39, 13.7230405807
    6.4, 13.6914710999
   6.41, 13.6953611374
   6.42,    13.7392416
   6.43, 13.8077487946
   6.44, 13.3932361603
   6.45, 13.6547031403
   6.46, 13.7928667068
   6.47, 13.8452272415
   6.48, 13.8664569855
   6.49, 13.8678455353
    6.5, 13.8513097763
   6.51, 13.8149595261
   6.52, 13.7428855896
   6.53, 13.1543064117
   6.54, 13.5458927155
   6.55, 13.4656190872
   6.56, 13.3579730988
   6.57,  13.250576973
   6.58, 13.1612901688
   6.59, 13.1073112488
    6.6, 13.0988721848
   6.61, 13.0380601883
   6.62, 12.8978719711
   6.63, 13.0676689148
   6.64, 13.1156806946
   6.65, 13.1300554276
   6.66, 13.1256008148
   6.67, 13.1061992645
   6.68, 13.0707464218
   6.69, 13.0098571777
    6.7, 12.6678476334
   6.71, 12.8586912155
   6.72, 12.7716817856
   6.73, 12.6498947144
   6.74, 12.5133237839
   6.75, 12.3735342026
   6.76, 12.2469816208
   6.77, 12.1539850235
   6.78, 12.0968236923
   6.79, 11.8355226517
    6.8, 12.0893497467
   6.81, 12.1544704437
   6.82, 12.1873531342
   6.83, 12.1983318329
   6.84,  12.191742897
   6.85, 12.1674928665
   6.86, 12.1182632446
   6.87, 11.9665355682
   6.88, 12.0426969528
   6.89, 11.9413452148
    6.9, 11.8150434494
   6.91, 11.6686964035
   6.92, 11.5046730042
   6.93, 11.3310995102
   6.94, 11.1634674072
   6.95, 11.0180215836
   6.96, 10.6648492813
   6.97, 10.9661407471
   6.98,  11.030043602
   6.99, 11.0935220718
      7, 11.1442756653
   7.01, 11.1801462173
   7.02, 11.2019882202
   7.03, 11.2033004761
   7.04, 11.1383991241
   7.05, 11.3240470886
   7.06, 11.2268238068
   7.07, 11.1409740448
   7.08,   11.03586483
   7.09, 10.9040393829
    7.1, 10.7449178696
   7.11, 10.5629329681
   7.12, 10.3656349182
   7.13, 10.0672712326
   7.14,  10.233915329
   7.15, 10.2298612595
   7.16, 10.2926883698
   7.17, 10.3707637787
   7.18, 10.4376153946
   7.19, 10.4924592972
    7.2, 10.5347042084
   7.21, 10.5332670212
   7.22, 10.7775564194
   7.23, 10.7663707733
   7.24, 10.7352600098
   7.25, 10.6970930099
   7.26, 10.6349573135
   7.27, 10.5426702499
   7.28, 10.4165077209
   7.29, 10.2521867752
    7.3, 10.0003671646
   7.31, 10.1411800385
   7.32, 10.0491638184
   7.33,  10.091460228
   7.34, 10.2116727829
   7.35, 10.3369493484
   7.36, 10.4404230118
   7.37, 10.5260868073
   7.38, 10.5810832977
   7.39, 9.97493553162
    7.4, 10.9343366623
   7.41, 10.9451990128
   7.42, 10.9596271515
   7.43, 10.9515752792
   7.44, 10.9136676788
   7.45, 10.8405170441
