CAS Diameter, Qscat (1.54 + 0.01)
   3.73, 6.68006706238
   3.74, 6.57878112793
   3.75, 6.47501325607
   3.76, 6.37017583847
   3.77, 6.26475381851
   3.78, 6.15873718262
   3.79, 6.05202484131
    3.8, 5.94471406937
   3.81, 5.83719587326
   3.82, 5.73031234741
   3.83,   5.626537323
   3.84, 5.53133249283
   3.85, 5.44873809814
   3.86, 5.37897539139
   3.87, 5.31826496124
   3.88, 5.25960826874
   3.89, 5.19838142395
    3.9, 5.13547039032
   3.91, 5.07438278198
   3.92, 5.01772356033
   3.93, 4.96581935883
   3.94, 4.91776752472
   3.95, 4.87274122238
   3.96, 4.83046007156
   3.97, 4.79119682312
   3.98,   4.756067276
   3.99, 4.72736930847
      4, 4.70808696747
   4.01, 4.70182704926
   4.02, 4.71143341064
   4.03, 4.73527765274
   4.04, 4.76588916779
   4.05, 4.79562664032
   4.06, 4.82397651672
   4.07, 4.85597467422
   4.08, 4.89544200897
   4.09, 4.94228553772
    4.1, 4.99396800995
   4.11, 5.04799032211
   4.12, 5.10320901871
   4.13, 5.15992641449
   4.14, 5.21900606155
   4.15, 5.28076553345
   4.16, 5.34702444077
   4.17, 5.42221498489
   4.18, 5.51146745682
   4.19, 5.61597013474
    4.2, 5.72811841965
   4.21, 5.83725309372
   4.22, 5.94114112854
   4.23,  6.0455365181
   4.24,  6.1565413475
   4.25, 6.27579116821
   4.26, 6.40050792694
   4.27, 6.52636528015
   4.28, 6.65055513382
   4.29, 6.77220916748
    4.3, 6.89009237289
   4.31, 7.00331449509
   4.32, 7.11340904236
   4.33, 7.22469615936
   4.34,  7.3434844017
   4.35, 7.47339344025
   4.36, 7.60873746872
   4.37, 7.73814964294
   4.38, 7.85617923737
   4.39, 7.96662807465
    4.4, 8.07666778564
   4.41, 8.19137954712
   4.42, 8.31108665466
   4.43, 8.43239212036
   4.44, 8.55140399933
   4.45,  8.6646270752
   4.46, 8.76909160614
   4.47, 8.86378479004
   4.48, 8.94975852966
   4.49, 9.03049182892
    4.5, 9.11170291901
   4.51, 9.19845104218
   4.52,  9.2891960144
   4.53, 9.37467861176
   4.54, 9.44724941254
   4.55, 9.50674629211
   4.56, 9.55793380737
   4.57, 9.60669994354
   4.58, 9.65724849701
   4.59, 9.71002006531
    4.6, 9.76140022278
   4.61, 9.80612468719
   4.62, 9.84057331085
   4.63,  9.8636341095
   4.64, 9.87626075745
   4.65, 9.88112926483
   4.66, 9.88266468048
   4.67, 9.88653755188
   4.68, 9.89484119415
   4.69,  9.9025478363
    4.7, 9.90307617188
   4.71, 9.89368057251
   4.72, 9.87507247925
   4.73, 9.85029029846
   4.74, 9.82405090332
   4.75, 9.79981422424
   4.76, 9.77625656128
   4.77, 9.74878883362
   4.78, 9.71330451965
   4.79, 9.66805362701
    4.8, 9.61348628998
   4.81, 9.55154323578
   4.82, 9.48577690125
   4.83, 9.42124176025
   4.84, 9.36155414581
   4.85, 9.30597114563
   4.86,  9.2516002655
   4.87, 9.19638633728
   4.88,  9.1391916275
   4.89, 9.07966423035
    4.9, 9.01905441284
   4.91, 8.95979881287
   4.92, 8.90266990662
   4.93, 8.84512805939
   4.94, 8.78348731995
   4.95,  8.7156047821
   4.96, 8.64150619507
   4.97, 8.56301498413
   4.98, 8.48316287994
   4.99, 8.40536689758
      5, 8.33220291138
   5.01, 8.26468849182
   5.02, 8.20322132111
   5.03, 8.14826107025
   5.04,  8.0998916626
   5.05, 8.05711936951
   5.06,  8.0180978775
   5.07, 7.98177623749
   5.08, 7.94772815704
   5.09,  7.9139084816
    5.1, 7.87715339661
   5.11, 7.83534860611
   5.12, 7.78885889053
   5.13, 7.74019527435
   5.14, 7.69273138046
   5.15, 7.64884662628
   5.16, 7.60906076431
   5.17, 7.57382822037
   5.18, 7.54486370087
   5.19, 7.52459001541
    5.2, 7.51520347595
   5.21, 7.51765298843
   5.22, 7.53069734573
   5.23, 7.55102396011
   5.24,  7.5745010376
   5.25, 7.59679985046
   5.26, 7.61386919022
   5.27, 7.62344646454
   5.28, 7.62609434128
   5.29, 7.62507677078
    5.3, 7.62463521957
   5.31, 7.62687730789
   5.32, 7.63063573837
   5.33, 7.63503646851
   5.34, 7.64164972305
   5.35, 7.65349388123
   5.36, 7.67425298691
   5.37, 7.70796966553
   5.38, 7.75716114044
   5.39, 7.81976175308
    5.4, 7.88919258118
   5.41, 7.95811080933
   5.42, 8.02074718475
   5.43,  8.0738401413
   5.44, 8.11740684509
   5.45, 8.15461158752
   5.46, 8.18995380402
   5.47, 8.22497463226
   5.48, 8.25712203979
   5.49, 8.28423213959
    5.5, 8.30682659149
   5.51,  8.3271818161
   5.52, 8.34928321838
   5.53, 8.37935256958
   5.54, 8.42402648926
   5.55, 8.48478126526
   5.56, 8.55581188202
   5.57, 8.62913990021
   5.58, 8.69846820831
   5.59, 8.76010799408
    5.6, 8.81347751617
   5.61, 8.86133003235
   5.62,  8.9075460434
   5.63, 8.95244216919
   5.64, 8.99231815338
   5.65, 9.02394294739
   5.66, 9.04638004303
   5.67, 9.06036376953
   5.68, 9.06869888306
   5.69, 9.07767677307
    5.7, 9.09568595886
   5.71, 9.12672138214
   5.72, 9.16718006134
   5.73, 9.21092033386
   5.74, 9.25321578979
   5.75, 9.29133319855
   5.76, 9.32523059845
   5.77, 9.35770702362
   5.78, 9.39176845551
   5.79, 9.42648887634
    5.8, 9.45775508881
   5.81, 9.48205471039
   5.82, 9.49746227264
   5.83, 9.50332736969
   5.84, 9.50101661682
   5.85, 9.49563217163
   5.86, 9.49478244781
   5.87,  9.5023727417
   5.88, 9.51600074768
   5.89, 9.53168678284
    5.9, 9.54670715332
   5.91, 9.55982494354
   5.92, 9.57193374634
   5.93, 9.58600330353
   5.94, 9.60414791107
   5.95, 9.62474155426
   5.96, 9.64421081543
   5.97, 9.65955924988
   5.98, 9.66862201691
   5.99, 9.67015171051
      6, 9.66481018066
   6.01, 9.65674304962
   6.02, 9.65185928345
   6.03, 9.65249252319
   6.04, 9.65668582916
   6.05, 9.66212272644
   6.06, 9.66754055023
   6.07, 9.67273235321
   6.08, 9.67908859253
   6.09, 9.68907928467
    6.1, 9.70353031158
   6.11, 9.72056293488
   6.12, 9.73735237122
   6.13, 9.75136566162
   6.14, 9.76034927368
   6.15, 9.76283454895
   6.16,  9.7594461441
   6.17, 9.75380039215
   6.18, 9.75016117096
   6.19,  9.7496137619
    6.2, 9.75091743469
   6.21, 9.75311946869
   6.22, 9.75590133667
   6.23, 9.75960922241
   6.24, 9.76564407349
   6.25, 9.77555084229
   6.26, 9.78923034668
   6.27, 9.80509376526
   6.28, 9.82108211517
   6.29,   9.834856987
    6.3, 9.84398174286
   6.31, 9.84674453735
   6.32,  9.8435754776
   6.33, 9.83725261688
   6.34, 9.83041000366
   6.35, 9.82361793518
   6.36, 9.81675052643
   6.37, 9.81001377106
   6.38,  9.8035402298
   6.39, 9.79765892029
    6.4, 9.79336929321
   6.41, 9.79150009155
   6.42, 9.79193878174
   6.43,  9.7939043045
   6.44, 9.79608535767
   6.45,  9.7964515686
   6.46, 9.79261493683
   6.47, 9.78290653229
   6.48,  9.7675151825
   6.49, 9.74811458588
    6.5, 9.72607040405
   6.51, 9.70223045349
   6.52, 9.67784976959
   6.53, 9.65399456024
   6.54, 9.63066577911
   6.55, 9.60743331909
   6.56, 9.58435058594
   6.57, 9.56188678741
   6.58, 9.54052257538
   6.59, 9.52028369904
    6.6, 9.50025749207
   6.61, 9.47854804993
   6.62, 9.45296001434
   6.63, 9.42203235626
   6.64, 9.38572025299
   6.65, 9.34474468231
   6.66, 9.29997348785
   6.67, 9.25321388245
   6.68, 9.20716667175
   6.69, 9.16376018524
    6.7, 9.12274932861
   6.71, 9.08267784119
   6.72, 9.04275798798
   6.73, 9.00368118286
   6.74, 8.96701145172
   6.75, 8.93354701996
   6.76, 8.90237808228
   6.77,  8.8711977005
   6.78, 8.83741855621
   6.79, 8.79922866821
    6.8, 8.75580692291
   6.81, 8.70694065094
   6.82, 8.65343856812
   6.83,  8.5980091095
   6.84, 8.54446697235
   6.85, 8.49537467957
   6.86, 8.45027065277
   6.87, 8.40684700012
   6.88, 8.36396598816
   6.89,   8.323138237
    6.9,   8.287358284
   6.91, 8.25867938995
   6.92, 8.23655509949
   6.93, 8.21830749512
   6.94, 8.20074939728
   6.95, 8.18126583099
   6.96, 8.15791130066
   6.97, 8.12958621979
   6.98, 8.09690189362
   6.99, 8.06269073486
      7, 8.03095054626
   7.01, 8.00398540497
   7.02, 7.98066282272
   7.03, 7.95792818069
   7.04, 7.93450498581
   7.05, 7.91263580322
   7.06, 7.89667034149
   7.07, 7.89007282257
   7.08, 7.89322662354
   7.09, 7.90352773666
    7.1, 7.91736745834
   7.11,    7.93141222
   7.12, 7.94301557541
   7.13, 7.95070505142
   7.14, 7.95506048203
   7.15, 7.95879411697
   7.16, 7.96549797058
   7.17,   7.976749897
   7.18, 7.99046945572
   7.19, 8.00294780731
    7.2, 8.01259613037
   7.21, 8.02169322968
   7.22, 8.03522109985
   7.23, 8.05766773224
   7.24, 8.09021759033
   7.25, 8.13053226471
   7.26, 8.17462158203
   7.27,  8.2185716629
   7.28, 8.25940418243
   7.29, 8.29568767548
    7.3, 8.32814598083
   7.31, 8.35945129395
   7.32, 8.39283275604
   7.33,  8.4293384552
   7.34, 8.46647930145
   7.35, 8.50047206879
   7.36,  8.5296497345
   7.37, 8.55613803864
   7.38,  8.5849237442
   7.39, 8.62107753754
    7.4, 8.66656589508
   7.41, 8.71937274933
   7.42, 8.77523517609
   7.43, 8.82972049713
   7.44, 8.87953472137
   7.45, 8.92316246033
   7.46, 8.96113300323
   7.47, 8.99581050873
   7.48, 9.02988624573
   7.49, 9.06405639648
    7.5, 9.09595584869
   7.51, 9.12232112885
   7.52, 9.14176940918
   7.53, 9.15627288818
   7.54, 9.17064762115
   7.55, 9.19025039673
   7.56, 9.21786403656
   7.57, 9.25226402283
   7.58, 9.28958892822
   7.59, 9.32555198669
    7.6, 9.35688972473
   7.61, 9.38203430176
   7.62, 9.40123748779
   7.63, 9.41632652283
   7.64, 9.42928791046
   7.65,  9.4402923584
   7.66, 9.44722747803
   7.67,  9.4473323822
   7.68, 9.43943881989
   7.69, 9.42510795593
    7.7, 9.40846824646
   7.71, 9.39447021484
   7.72,  9.3862285614
   7.73, 9.38339233398
   7.74, 9.38306331635
   7.75, 9.38177967072
   7.76, 9.37690353394
   7.77, 9.36718654633
   7.78, 9.35300445557
   7.79, 9.33593845367
    7.8, 9.31755065918
   7.81, 9.29784584045
   7.82, 9.27514839172
   7.83, 9.24738883972
   7.84,  9.2136888504
   7.85, 9.17514896393
   7.86, 9.13483142853
   7.87, 9.09655570984
   7.88, 9.06273555756
   7.89, 9.03311252594
    7.9, 9.00534629822
   7.91, 8.97663021088
   7.92, 8.94477176666
   7.93, 8.90890407562
   7.94, 8.86963272095
   7.95, 8.82855796814
   7.96, 8.78713989258
   7.97, 8.74564170837
   7.98, 8.70313167572
   7.99, 8.65851211548
      8, 8.61155796051
   8.01, 8.56340122223
   8.02, 8.51646327972
   8.03, 8.47356700897
   8.04, 8.43632984161
   8.05,  8.4041519165
   8.06, 8.37484931946
   8.07, 8.34571933746
   8.08, 8.31454944611
   8.09, 8.28025341034
    8.1, 8.24317264557
   8.11, 8.20448112488
   8.12, 8.16529941559
   8.13, 8.12584590912
   8.14, 8.08572387695
   8.15, 8.04466438293
   8.16, 8.00306892395
   8.17, 7.96238660812
   8.18, 7.92501735687
   8.19, 7.89340257645
    8.2, 7.86886453629
   8.21, 7.85089540482
   8.22, 7.83761978149
   8.23, 7.82662725449
   8.24, 7.81567573547
   8.25, 7.80348730087
   8.26, 7.78990030289
   8.27, 7.77547311783
   8.28, 7.76057195663
   8.29, 7.74503183365
    8.3, 7.72834825516
   8.31, 7.71035575867
   8.32, 7.69155168533
   8.33, 7.67335605621
   8.34, 7.65797042847
   8.35, 7.64768838882
   8.36, 7.64385461807
   8.37,  7.6464009285
   8.38, 7.65411758423
   8.39, 7.66518354416
    8.4, 7.67775774002
   8.41, 7.69067907333
   8.42, 7.70360422134
   8.43, 7.71668863297
   8.44, 7.72975635529
   8.45, 7.74221038818
   8.46, 7.75333881378
   8.47, 7.76278209686
   8.48,  7.7707529068
   8.49, 7.77830600739
    8.5,  7.7872595787
   8.51,  7.7995839119
   8.52, 7.81661939621
   8.53, 7.83869218826
   8.54, 7.86527109146
   8.55, 7.89516353607
   8.56, 7.92702770233
   8.57, 7.95992898941
   8.58, 7.99353694916
   8.59, 8.02770042419
    8.6, 8.06192493439
   8.61, 8.09530639648
   8.62, 8.12693977356
   8.63, 8.15623664856
   8.64, 8.18312454224
   8.65, 8.20830917358
   8.66, 8.23324203491
   8.67, 8.25964069366
   8.68, 8.28890228271
   8.69, 8.32181835175
    8.7, 8.35856628418
   8.71, 8.39869689941
   8.72, 8.44142055511
   8.73,   8.486120224
   8.74, 8.53246307373
   8.75, 8.58011817932
   8.76, 8.62819957733
   8.77, 8.67548561096
   8.78, 8.72066307068
   8.79,  8.7626543045
    8.8, 8.80089092255
   8.81, 8.83563613892
   8.82, 8.86783313751
   8.83, 8.89892673492
   8.84, 8.93038272858
   8.85, 8.96353244781
   8.86, 8.99925518036
   8.87, 9.03794193268
   8.88, 9.07950782776
   8.89,  9.1238527298
    8.9, 9.17089653015
   8.91, 9.22032546997
   8.92, 9.27123355865
   8.93,  9.3222618103
   8.94, 9.37174701691
   8.95, 9.41811847687
   8.96, 9.46023654938
   8.97, 9.49762153625
   8.98, 9.53055000305
   8.99, 9.55993652344
      9, 9.58699321747
   9.01, 9.61324119568
   9.02, 9.63994503021
   9.03, 9.66804122925
   9.04, 9.69794464111
   9.05, 9.73005104065
   9.06, 9.76462841034
   9.07, 9.80162239075
   9.08, 9.84043693542
   9.09, 9.87987232208
    9.1,  9.9182767868
   9.11, 9.95398139954
   9.12, 9.98547458649
   9.13, 10.0118436813
   9.14, 10.0328979492
   9.15, 10.0490760803
   9.16, 10.0614500046
   9.17, 10.0715236664
   9.18, 10.0806932449
   9.19, 10.0899572372
    9.2,    10.0999403
   9.21,  10.111038208
   9.22, 10.1236743927
   9.23, 10.1379747391
   9.24, 10.1535406113
   9.25, 10.1692829132
   9.26, 10.1837701797
   9.27, 10.1952085495
   9.28, 10.2021083832
   9.29, 10.2033557892
    9.3, 10.1985464096
   9.31, 10.1880893707
   9.32,  10.173116684
   9.33, 10.1553468704
   9.34, 10.1364631653
   9.35, 10.1176128387
   9.36, 10.0995140076
   9.37, 10.0826387405
   9.38, 10.0675735474
   9.39, 10.0545787811
