CAS Diameter, Qscat (1.54 + 0)
  27.79, 74.2302246094
   27.8, 74.2978057861
  27.81, 75.0041885376
  27.82, 75.2414245605
  27.83, 75.9484481812
  27.84, 75.5976409912
  27.85, 75.1170959473
  27.86,  74.200088501
  27.87, 74.2982559204
  27.88, 75.5944213867
  27.89, 74.8401031494
   27.9, 74.5013275146
  27.91, 75.1863555908
  27.92, 77.1332168579
  27.93, 77.5212020874
  27.94, 77.2290496826
  27.95, 76.7400436401
  27.96, 76.5685806274
  27.97, 77.3933792114
  27.98, 78.7161331177
  27.99, 79.1041946411
     28, 78.8957672119
  28.01, 78.5113372803
  28.02, 77.4498291016
  28.03, 77.7668838501
  28.04, 79.1190109253
  28.05, 77.9333190918
  28.06, 77.0050582886
  28.07, 77.0404205322
  28.08, 79.4825363159
  28.09, 79.7369689941
   28.1, 79.0575180054
  28.11, 78.0060272217
  28.12, 77.1377716064
  28.13, 77.4459152222
  28.14, 78.9690475464
  28.15, 78.9909744263
  28.16,  78.674369812
  28.17, 78.1942825317
  28.18, 76.9531478882
  28.19, 77.2479095459
   28.2, 78.6725921631
  28.21,  77.367477417
  28.22, 76.0660018921
  28.23, 74.8763580322
  28.24, 77.9911956787
  28.25, 78.4920272827
  28.26, 77.7728271484
  28.27, 76.5298156738
  28.28, 75.2090759277
  28.29, 74.9436416626
   28.3, 76.3836288452
  28.31, 76.1780395508
  28.32, 75.7564849854
  28.33, 75.2604217529
  28.34, 73.8375244141
  28.35, 74.0365142822
  28.36, 75.2219390869
  28.37, 73.9203491211
  28.38, 72.4384689331
  28.39, 66.9020996094
   28.4, 73.2538146973
  28.41, 73.9856338501
  28.42, 73.4494628906
  28.43, 72.3997802734
  28.44, 71.1476287842
  28.45, 70.6100692749
  28.46,  72.283416748
  28.47, 72.2719116211
  28.48, 72.1452789307
  28.49, 72.0108947754
   28.5, 70.8805541992
  28.51, 71.4839859009
  28.52, 72.4613876343
  28.53, 71.5263442993
  28.54, 70.3292388916
  28.55, 68.8129501343
  28.56, 70.3414459229
  28.57, 71.1547088623
  28.58, 70.6822280884
  28.59, 69.7953033447
   28.6, 68.7186203003
  28.61, 67.6117782593
  28.62, 69.8968048096
  28.63, 70.1219329834
  28.64, 70.4314727783
  28.65, 70.8590621948
  28.66, 70.2989349365
  28.67, 71.8118743896
  28.68,  72.829460144
  28.69, 72.6329421997
   28.7, 72.2097930908
  28.71, 71.1555862427
  28.72, 72.5929031372
  28.73, 73.5789871216
  28.74,  73.260093689
  28.75, 72.5802764893
  28.76, 71.7543792725
  28.77, 67.5371932983
  28.78, 73.0571136475
  28.79, 73.2844314575
   28.8,  73.783706665
  28.81, 74.4285354614
  28.82,  73.998878479
  28.83, 76.1399841309
  28.84, 76.9644927979
  28.85, 77.2103500366
  28.86, 77.3870620728
  28.87, 77.0069351196
  28.88, 78.7299575806
  28.89,  79.947883606
   28.9, 79.8544158936
  28.91, 79.4130249023
  28.92, 78.8424682617
  28.93, 79.0188446045
  28.94,  80.549987793
  28.95, 80.6835861206
  28.96, 81.2376174927
  28.97, 81.9412765503
  28.98, 81.2365646362
  28.99, 83.5906906128
     29, 83.8936080933
  29.01, 83.9522857666
  29.02, 83.1063842773
  29.03, 83.8290557861
  29.04, 85.4815216064
  29.05, 86.5116119385
  29.06, 86.2365951538
  29.07, 85.6365509033
  29.08, 84.9082107544
  29.09, 85.7620773315
   29.1, 86.7482910156
  29.11, 86.5981140137
  29.12, 87.1705169678
  29.13, 87.9364547729
  29.14, 86.7951278687
  29.15, 89.2844543457
  29.16, 89.0710144043
  29.17, 88.6909942627
  29.18, 88.6364822388
  29.19, 88.0037765503
   29.2, 89.3332214355
  29.21, 89.8996810913
  29.22, 89.1656570435
  29.23, 88.0667495728
  29.24, 86.7156829834
  29.25, 87.2566757202
  29.26, 87.8134613037
  29.27, 87.0551452637
  29.28, 87.1051483154
  29.29,  87.674659729
   29.3, 85.7292175293
  29.31, 88.5084838867
  29.32,  87.910949707
  29.33, 87.1652374268
  29.34, 86.8088684082
  29.35, 86.1037826538
  29.36, 87.2495880127
  29.37, 87.4792709351
  29.38, 86.5191497803
  29.39, 85.1609191895
   29.4, 83.3706665039
  29.41, 83.6776809692
  29.42, 83.9519882202
  29.43, 82.6122894287
  29.44, 82.0903015137
  29.45,  82.334815979
  29.46,  79.248046875
  29.47, 82.5076980591
  29.48,  81.508026123
  29.49, 80.3787536621
   29.5, 79.6909637451
  29.51, 78.9122924805
  29.52,  80.179359436
  29.53, 80.2197799683
  29.54,  79.370010376
  29.55, 78.1854782104
  29.56, 76.2662734985
  29.57, 77.1198577881
  29.58, 77.6062240601
  29.59, 76.3184509277
   29.6, 75.7300186157
  29.61, 76.0671691895
  29.62, 74.5928726196
  29.63, 76.4302597046
  29.64, 75.3753433228
  29.65, 70.4564056396
  29.66, 73.3838729858
  29.67, 72.5632400513
  29.68, 74.2651290894
  29.69, 74.1600494385
   29.7, 73.4742660522
  29.71,  72.516708374
  29.72, 70.8647689819
  29.73, 72.1856307983
  29.74, 73.0909729004
  29.75, 72.1715393066
  29.76, 71.9270019531
  29.77, 72.8035583496
  29.78, 74.2366027832
  29.79, 74.4169769287
   29.8, 73.7970809937
  29.81, 73.0322265625
  29.82, 72.5805282593
  29.83, 71.9430923462
  29.84, 74.4702453613
  29.85, 74.5340499878
  29.86, 74.2106552124
  29.87,  73.589553833
  29.88, 72.3492126465
  29.89, 73.9557723999
   29.9, 75.1033401489
  29.91, 74.3954391479
  29.92, 74.2514038086
  29.93, 75.4289398193
  29.94, 77.8753433228
  29.95, 78.0705413818
  29.96, 77.8283004761
  29.97, 77.4746551514
  29.98, 77.4700241089
  29.99, 77.0582351685
     30, 80.4174423218
  30.01, 80.8978424072
  30.02, 81.0995025635
  30.03, 80.9444351196
  30.04, 79.8423995972
  30.05, 81.9625930786
  30.06, 83.2890319824
  30.07, 82.7241821289
  30.08,  82.443649292
  30.09, 83.4914093018
   30.1, 86.2372589111
  30.11, 86.5000305176
  30.12, 86.1626815796
  30.13, 85.7604446411
  30.14, 85.6841278076
  30.15, 84.9688568115
  30.16, 88.4391174316
  30.17,  88.952507019
  30.18, 89.3231658936
  30.19, 89.3583145142
   30.2, 88.3205718994
  30.21, 90.5829086304
  30.22, 91.9263076782
  30.23, 91.5163269043
  30.24, 91.0774307251
  30.25,  91.532699585
  30.26, 94.4460678101
  30.27, 94.6753463745
  30.28, 94.1909942627
  30.29, 93.4033889771
   30.3, 92.9857406616
  30.31, 91.5719985962
  30.32, 94.6647033691
  30.33, 94.7445068359
  30.34, 94.7767944336
  30.35, 94.4906921387
  30.36, 93.1279220581
  30.37, 94.9589385986
  30.38, 95.7674179077
  30.39, 95.2291793823
   30.4, 94.5648345947
  30.41, 93.0709152222
  30.42,  96.960395813
  30.43, 97.0578079224
  30.44, 96.3697509766
  30.45, 95.3823547363
  30.46, 94.7575302124
  30.47, 92.4065551758
  30.48, 95.5632858276
  30.49, 95.1919250488
   30.5, 94.8553237915
  30.51, 94.3494110107
  30.52, 92.5821228027
  30.53, 93.9533920288
  30.54, 93.9815063477
  30.55, 93.1801528931
  30.56,  92.346534729
  30.57, 90.6994781494
  30.58, 93.5585784912
  30.59, 93.2606887817
   30.6, 92.2278823853
  30.61, 90.9861450195
  30.62, 90.2404098511
  30.63, 86.6759719849
  30.64,  90.754989624
  30.65, 90.1743850708
  30.66, 89.7614212036
  30.67, 89.2158508301
  30.68, 87.4399108887
  30.69, 88.9207382202
   30.7,  88.422088623
  30.71,  87.589050293
  30.72, 86.9196090698
  30.73, 86.8959655762
  30.74, 88.0556411743
  30.75, 87.4709091187
  30.76, 86.2781448364
  30.77, 84.8692169189
  30.78, 84.0708007812
  30.79, 82.8836593628
   30.8, 84.7606735229
  30.81, 84.0842437744
  30.82, 83.7330551147
  30.83, 83.2276229858
  30.84, 81.4191894531
  30.85, 83.4683303833
  30.86, 82.7326965332
  30.87, 82.0503311157
  30.88, 81.7005615234
  30.89, 82.4120559692
   30.9, 84.0924377441
  30.91, 83.7134780884
  30.92,  82.718536377
  30.93, 81.4639511108
  30.94, 80.8136825562
  30.95, 81.9194946289
  30.96, 82.4408493042
  30.97, 81.9571380615
  30.98, 81.8674621582
  30.99,  81.638458252
     31,  79.596786499
  31.01, 82.4083633423
  31.02, 81.5055465698
  31.03, 80.7959976196
  31.04, 80.3843231201
  31.05, 81.3651428223
  31.06, 83.9668045044
  31.07, 83.8843231201
  31.08, 83.2262649536
  31.09, 82.2559432983
   31.1, 81.7523193359
  31.11, 83.9970321655
  31.12, 84.6986465454
  31.13, 84.6380615234
  31.14, 85.1252212524
  31.15, 85.3814697266
  31.16, 83.0396194458
  31.17, 86.8428726196
  31.18,  86.011390686
  31.19, 85.2872085571
   31.2, 83.7706222534
  31.21, 85.1269073486
  31.22, 88.5060043335
  31.23, 88.5534210205
  31.24, 87.9738388062
  31.25, 87.0015106201
  31.26, 86.1865234375
  31.27, 88.7336273193
  31.28, 89.6140594482
  31.29, 89.7247238159
   31.3,  90.587562561
  31.31, 91.3242416382
  31.32, 88.6766433716
  31.33, 93.4067611694
  31.34, 92.8583450317
  31.35, 92.2723846436
  31.36, 91.9238586426
  31.37, 91.1354522705
  31.38, 95.0737838745
  31.39, 95.1533660889
   31.4, 94.5799331665
  31.41, 93.5416183472
  31.42, 92.2178573608
  31.43, 94.5393447876
  31.44, 95.2791061401
  31.45, 95.1241607666
  31.46, 95.8705062866
  31.47, 96.6281814575
  31.48, 94.1399917603
  31.49, 98.4747924805
   31.5, 97.9977798462
  31.51, 97.4518508911
  31.52, 97.1627883911
  31.53, 95.4160614014
  31.54, 99.5184173584
  31.55, 99.6018295288
  31.56, 99.0852584839
  31.57,  98.114151001
  31.58, 96.2489242554
  31.59,   98.53565979
   31.6, 99.0837020874
  31.61, 98.7421722412
  31.62, 99.2151412964
  31.63, 99.8150024414
  31.64, 98.8563842773
  31.65, 101.026359558
  31.66,  100.38848877
  31.67, 99.6845474243
  31.68, 99.3218536377
  31.69,  96.743347168
   31.7, 100.535469055
  31.71, 100.328697205
  31.72, 99.6811599731
  31.73, 98.6986465454
  31.74,  93.659324646
  31.75, 98.8522033691
  31.76, 99.2377090454
  31.77, 98.9240646362
  31.78, 99.3806152344
  31.79, 99.9613342285
   31.8, 100.311485291
  31.81, 100.820266724
  31.82, 100.084747314
  31.83,  99.139755249
  31.84, 99.0665054321
  31.85,  96.118598938
  31.86,  99.613067627
  31.87, 99.0699920654
  31.88, 98.2072067261
  31.89, 97.0701446533
   31.9, 95.5104751587
  31.91, 96.9538574219
  31.92, 96.9421844482
  31.93, 96.5608978271
  31.94, 97.0628814697
  31.95, 97.6971817017
  31.96, 98.5775604248
  31.97,  98.471534729
  31.98, 97.7347412109
  31.99, 97.0862350464
     32,    97.0859375
  32.01,     94.265625
  32.02, 97.8358306885
  32.03, 97.2300338745
  32.04, 96.3777923584
  32.05, 95.2329559326
  32.06, 93.6455307007
  32.07, 95.2719268799
  32.08, 94.9022293091
  32.09, 94.3366928101
   32.1,   94.85496521
  32.11, 95.5647888184
  32.12,  96.658241272
  32.13,  96.239151001
  32.14, 95.3597106934
  32.15, 94.6016159058
  32.16, 94.7416229248
  32.17, 92.2314529419
  32.18, 95.9543533325
  32.19, 95.4702224731
   32.2, 94.8231430054
  32.21, 93.8561935425
  32.22,  92.270614624
  32.23, 94.5042648315
  32.24, 94.0072784424
  32.25, 93.3278045654
  32.26, 93.8546295166
  32.27, 94.7047042847
  32.28, 96.2823257446
  32.29, 95.8115997314
   32.3, 94.8598480225
  32.31, 93.9247970581
  32.32, 94.0164794922
  32.33, 92.1332855225
  32.34, 95.5983734131
  32.35, 95.1848220825
  32.36, 94.6556777954
  32.37, 93.7386322021
  32.38, 91.9700164795
  32.39, 94.7597503662
   32.4, 94.2075653076
  32.41, 93.4197921753
  32.42, 93.7989883423
  32.43, 94.1434173584
  32.44, 97.1224212646
  32.45, 96.8444900513
  32.46, 92.7476348877
  32.47, 95.0814666748
  32.48, 95.1373138428
  32.49, 94.5580444336
   32.5,  97.278213501
  32.51, 97.0505828857
  32.52, 96.7183685303
  32.53, 95.6448440552
  32.54,  93.857711792
  32.55, 97.1038131714
  32.56, 96.4025726318
  32.57, 95.3831481934
  32.58, 95.2378845215
  32.59, 93.1625366211
   32.6, 98.9428024292
  32.61, 98.7395706177
  32.62, 97.9973526001
  32.63, 97.1251373291
  32.64, 97.1343154907
  32.65, 98.0994644165
  32.66, 99.9892654419
  32.67,  100.10319519
  32.68, 100.125076294
  32.69, 99.5551300049
   32.7, 97.3237380981
  32.71,  101.10710144
  32.72, 100.385162354
  32.73, 99.2762832642
  32.74, 98.5583648682
  32.75, 100.972976685
  32.76, 102.339241028
  32.77, 102.010757446
  32.78, 101.154830933
  32.79,  100.10496521
   32.8, 99.8147125244
  32.81, 101.602050781
  32.82, 102.814300537
  32.83, 103.119895935
  32.84, 103.420379639
  32.85, 103.102081299
  32.86, 100.629814148
  32.87, 105.011779785
  32.88, 104.392326355
  32.89, 103.381652832
   32.9, 102.214256287
  32.91, 104.852760315
  32.92,   106.1144104
  32.93, 105.678131104
  32.94, 104.702392578
  32.95, 103.452026367
  32.96, 102.813522339
  32.97, 104.753555298
  32.98, 105.492958069
  32.99, 105.764968872
     33, 106.116020203
  33.01,  105.82118988
  33.02, 102.885879517
  33.03, 107.508613586
  33.04, 106.832366943
  33.05, 105.851211548
  33.06, 104.245910645
  33.07, 106.607261658
  33.08, 108.090492249
  33.09, 107.617576599
   33.1, 106.584831238
  33.11, 105.222579956
  33.12, 104.334892273
  33.13, 106.156791687
  33.14, 106.583320618
  33.15, 106.767784119
  33.16, 107.127700806
  33.17, 106.877464294
  33.18, 103.682739258
  33.19, 108.136306763
   33.2, 107.356567383
  33.21, 106.361862183
  33.22, 104.325935364
  33.23, 106.099090576
  33.24, 107.624313354
  33.25, 106.977653503
  33.26, 105.803489685
  33.27, 104.292686462
  33.28, 103.169456482
  33.29, 104.816627502
   33.3, 104.975944519
  33.31,  105.06867218
  33.32, 105.546607971
  33.33,  105.39995575
  33.34, 102.637374878
  33.35, 106.377929688
  33.36, 105.636322021
  33.37, 104.805679321
  33.38,  99.552192688
  33.39, 104.083480835
   33.4, 105.632926941
  33.41, 104.874282837
  33.42, 103.614501953
  33.43, 102.006828308
  33.44, 100.621055603
  33.45, 102.263175964
  33.46, 102.096244812
  33.47,  102.01020813
  33.48, 102.486213684
  33.49, 102.409286499
   33.5, 100.821327209
  33.51,  103.19455719
  33.52, 102.545227051
  33.53, 101.989593506
  33.54, 100.985244751
  33.55, 101.759536743
  33.56, 103.375732422
  33.57, 102.776130676
  33.58, 101.665496826
  33.59, 100.183578491
   33.6, 98.0055999756
  33.61, 100.827018738
  33.62, 100.496986389
  33.63, 100.388908386
  33.64, 100.969734192
  33.65, 100.967353821
  33.66,  100.80267334
  33.67, 101.682685852
  33.68, 100.984657288
  33.69,  100.51008606
   33.7, 100.093605042
  33.71, 101.115135193
  33.72, 102.766326904
  33.73, 102.336502075
  33.74, 101.471847534
  33.75, 100.215621948
  33.76, 96.4529876709
  33.77, 101.818664551
  33.78, 101.517616272
  33.79,  101.55153656
   33.8, 102.488601685
  33.81, 102.644691467
  33.82, 103.699623108
  33.83, 103.674468994
  33.84,    102.935112
  33.85, 102.434753418
  33.86, 102.255622864
  33.87, 103.901741028
  33.88, 105.517341614
  33.89, 105.131210327
   33.9, 104.324111938
  33.91, 103.018417358
  33.92, 102.549934387
  33.93, 105.214378357
  33.94, 104.831298828
  33.95, 104.913719177
  33.96, 106.224395752
  33.97, 106.538063049
  33.98, 108.456367493
  33.99, 108.079345703
     34, 107.292976379
  34.01, 106.555908203
  34.02, 106.492279053
  34.03, 108.641426086
  34.04, 110.324127197
  34.05, 110.002250671
  34.06, 109.220565796
  34.07, 107.728858948
  34.08, 107.060890198
  34.09, 109.903816223
   34.1, 109.227180481
  34.11, 108.929771423
  34.12, 110.270507812
  34.13, 110.437896729
  34.14, 112.769111633
  34.15, 112.167526245
  34.16, 111.186485291
  34.17, 110.270736694
  34.18, 109.868377686
  34.19, 112.053649902
   34.2, 113.740486145
  34.21, 113.516525269
  34.22, 112.823699951
  34.23, 111.220542908
  34.24, 109.961875916
  34.25, 113.002090454
  34.26,   112.1039505
  34.27,  111.19631958
  34.28,  112.24156189
  34.29, 111.902709961
   34.3, 114.617790222
  34.31,  113.84437561
  34.32, 112.613693237
  34.33,  111.40700531
  34.34, 110.589500427
  34.35, 112.231941223
  34.36, 113.590827942
  34.37, 113.323745728
  34.38, 112.683891296
  34.39, 111.073791504
   34.4, 109.273117065
  34.41, 112.394546509
  34.42, 111.396736145
  34.43, 110.169677734
  34.44, 110.766853333
  34.45, 108.968803406
  34.46, 112.993171692
  34.47, 112.175369263
  34.48, 110.878448486
  34.49, 109.542037964
   34.5, 108.561225891
  34.51, 109.823707581
  34.52, 110.715301514
  34.53, 110.394584656
  34.54, 109.823921204
  34.55, 107.760467529
  34.56, 106.266235352
  34.57, 109.272018433
  34.58, 108.359855652
  34.59, 107.072128296
   34.6, 107.290489197
  34.61, 103.458305359
  34.62, 109.484184265
  34.63, 108.724250793
  34.64, 107.526245117
  34.65, 106.387763977
  34.66, 105.633575439
  34.67, 106.989295959
  34.68, 107.546882629
  34.69, 107.348945618
   34.7, 107.014190674
  34.71, 105.766532898
  34.72, 104.050773621
  34.73, 106.940238953
  34.74, 106.238311768
  34.75,  105.23828125
  34.76, 105.426208496
  34.77,   106.6067276
  34.78, 107.815696716
  34.79, 107.070999146
   34.8, 105.952972412
  34.81, 104.982025146
  34.82,  104.51159668
  34.83, 106.379936218
  34.84, 106.764640808
  34.85, 106.811416626
  34.86, 106.821960449
  34.87, 106.043586731
  34.88, 104.921508789
  34.89, 107.814277649
   34.9, 107.285934448
  34.91, 106.635162354
  34.92, 107.067970276
  34.93, 109.695480347
  34.94,  110.13658905
  34.95, 109.433380127
  34.96, 108.357009888
  34.97, 107.413787842
  34.98, 107.051734924
  34.99, 109.551231384
     35, 109.798362732
  35.01,  109.96105957
  35.02, 110.132705688
  35.03, 109.437263489
  35.04,  108.91015625
  35.05, 111.689079285
  35.06, 111.160270691
  35.07, 110.601127625
  35.08, 111.057502747
  35.09, 114.566688538
   35.1, 115.112800598
  35.11, 114.427986145
  35.12, 113.266151428
  35.13,   112.1276474
  35.14, 111.526298523
  35.15, 114.587158203
  35.16, 114.742271423
  35.17, 114.940376282
  35.18, 115.148086548
  35.19, 114.301895142
   35.2, 114.081825256
  35.21, 116.409202576
  35.22, 115.606201172
  35.23, 114.726593018
  35.24, 114.433563232
  35.25, 118.550041199
  35.26,  119.21987915
  35.27, 117.670700073
  35.28, 117.126785278
  35.29, 115.606620789
   35.3, 114.194358826
  35.31, 117.765708923
  35.32, 117.776237488
  35.33, 117.917854309
  35.34, 117.927833557
  35.35, 117.093978882
  35.36,  117.07636261
  35.37, 118.664794922
  35.38, 117.561637878
  35.39, 116.304748535
   35.4, 114.416160583
  35.41, 119.127372742
  35.42, 119.821205139
  35.43, 118.970245361
  35.44, 117.477470398
  35.45, 115.567008972
  35.46, 112.125366211
  35.47, 116.991592407
  35.48, 116.746551514
  35.49, 116.732597351
   35.5, 116.906349182
  35.51, 115.803314209
  35.52, 116.112770081
  35.53, 116.876876831
  35.54, 115.647636414
  35.55, 114.258430481
  35.56, 108.506469727
  35.57, 116.015869141
  35.58, 116.670028687
  35.59, 115.837646484
   35.6, 114.400337219
  35.61, 112.417793274
  35.62,  106.23261261
  35.63, 113.522323608
  35.64, 113.147918701
  35.65, 113.082466125
  35.66,  113.30480957
  35.67, 112.145210266
  35.68, 112.995399475
  35.69, 112.988090515
   35.7, 111.766906738
  35.71, 110.491241455
  35.72,  108.38709259
  35.73, 111.921325684
  35.74, 112.558181763
  35.75,  111.84778595
  35.76, 110.662536621
  35.77, 108.904090881
  35.78, 107.622207642
  35.79, 110.462936401
   35.8, 110.206817627
  35.81,  110.39364624
  35.82,   110.9112854
  35.83, 109.798553467
  35.84, 111.511199951
  35.85, 111.013801575
  35.86, 109.894981384
  35.87, 108.822692871
  35.88, 107.021812439
  35.89, 110.741897583
   35.9, 111.215927124
  35.91, 110.701293945
  35.92, 109.748748779
  35.93, 108.193275452
  35.94, 108.629928589
  35.95, 110.645027161
  35.96, 110.584724426
  35.97, 111.156280518
  35.98, 112.239135742
  35.99, 111.093429565
     36, 113.896453857
  36.01, 113.183998108
  36.02,  112.14868927
  36.03, 111.180503845
  36.04, 109.454406738
  36.05, 113.981025696
  36.06, 114.393615723
  36.07, 113.959869385
  36.08, 113.119941711
  36.09, 111.508735657
   36.1, 112.524650574
  36.11, 114.590026855
  36.12, 114.436660767
  36.13, 115.215484619
  36.14, 116.725944519
  36.15,  115.13092041
  36.16,  119.05355835
  36.17, 118.264099121
  36.18,  117.20703125
  36.19, 115.907203674
   36.2, 114.075119019
  36.21, 119.446655273
  36.22, 119.783103943
  36.23, 119.314445496
  36.24, 118.419410706
  36.25, 116.469207764
  36.26, 117.439819336
  36.27, 119.579582214
  36.28, 119.040237427
  36.29, 119.566223145
   36.3, 121.288398743
  36.31, 118.529769897
  36.32, 123.645591736
  36.33, 122.720787048
  36.34, 121.450500488
  36.35, 120.398330688
  36.36, 117.401771545
  36.37,  123.04019928
  36.38,  123.29284668
  36.39, 122.726585388
   36.4,  121.71749115
  36.41, 119.335662842
  36.42, 119.860305786
  36.43, 121.898124695
  36.44, 120.866485596
  36.45, 120.750030518
  36.46,  122.37865448
  36.47, 117.611282349
  36.48, 124.382575989
  36.49, 123.341339111
   36.5, 121.866447449
  36.51, 120.630630493
  36.52, 117.140655518
  36.53, 122.386024475
  36.54, 122.507217407
  36.55, 121.862236023
  36.56, 120.800933838
  36.57,    117.778862
  36.58, 118.262702942
  36.59, 120.018592834
   36.6, 118.661979675
  36.61,  117.96031189
  36.62, 119.326431274
  36.63, 115.801048279
  36.64, 120.980560303
  36.65, 119.933067322
  36.66, 118.438728333
  36.67, 117.175079346
  36.68, 113.799919128
  36.69, 118.435890198
   36.7, 118.470962524
  36.71, 117.887260437
  36.72, 116.959960938
  36.73, 113.767471313
  36.74, 114.638069153
  36.75, 116.037513733
  36.76, 114.717048645
  36.77, 113.852920532
  36.78, 115.076225281
  36.79, 115.326889038
   36.8, 116.583213806
  36.81, 115.624252319
  36.82, 114.299530029
  36.83, 113.302276611
  36.84, 110.462753296
  36.85, 114.976882935
  36.86, 115.069229126
  36.87, 114.725250244
  36.88, 114.069984436
  36.89, 112.101737976
   36.9, 112.786750793
  36.91, 113.763343811
  36.92, 112.631286621
  36.93, 112.059082031
  36.94, 113.576400757
  36.95, 115.158103943
  36.96, 115.354782104
  36.97, 114.515945435
  36.98, 113.150291443
  36.99, 112.670188904
     37, 110.315826416
  37.01, 115.401870728
  37.02, 115.640426636
  37.03, 115.631095886
  37.04, 115.285896301
  37.05,  113.59412384
  37.06, 115.357749939
  37.07, 115.846305847
  37.08, 114.788047791
  37.09, 114.451576233
   37.1, 116.547348022
  37.11, 118.886177063
  37.12, 118.842643738
  37.13, 118.011878967
  37.14, 116.805381775
  37.15, 116.309509277
  37.16, 113.853034973
  37.17, 119.915901184
  37.18, 120.271278381
  37.19, 120.549674988
   37.2, 120.424377441
  37.21, 118.633460999
  37.22,  121.41456604
  37.23, 121.388504028
  37.24, 120.077697754
  37.25, 119.430297852
  37.26, 121.827720642
  37.27, 124.919326782
  37.28, 124.794311523
  37.29, 123.844528198
   37.3, 122.394371033
  37.31, 121.319885254
  37.32, 119.179321289
  37.33,  125.32850647
  37.34, 125.578033447
  37.35, 125.921691895
  37.36, 125.807014465
  37.37, 123.635879517
  37.38, 126.988243103
  37.39, 126.501708984
   37.4, 124.805908203
  37.41, 123.362419128
  37.42, 124.952781677
  37.43, 129.014190674
  37.44, 128.774093628
  37.45, 127.622413635
  37.46, 125.823616028
  37.47, 124.109169006
  37.48, 123.343772888
  37.49, 127.588409424
   37.5, 127.582939148
  37.51, 127.841926575
  37.52, 127.635635376
  37.53, 125.031829834
  37.54, 128.430862427
  37.55, 127.603645325
  37.56, 125.626014709
  37.57, 123.407043457
  37.58, 119.524421692
  37.59, 128.229949951
   37.6, 127.872390747
  37.61, 126.522361755
  37.62, 124.572776794
  37.63, 122.380088806
  37.64, 122.757164001
  37.65, 125.018218994
  37.66, 124.787605286
  37.67, 124.994911194
  37.68, 124.964286804
  37.69, 121.994003296
   37.7, 125.321556091
  37.71, 124.376152039
  37.72,  122.48500824
  37.73, 120.083580017
  37.74, 120.414916992
  37.75, 123.762130737
  37.76, 123.354789734
  37.77, 122.027885437
  37.78, 120.125595093
  37.79, 117.844490051
   37.8, 118.596389771
  37.81, 119.889587402
  37.82, 119.627586365
  37.83, 119.980178833
  37.84,  120.24671936
  37.85, 117.301086426
  37.86, 120.797584534
  37.87,  120.00226593
  37.88,  118.56905365
  37.89, 116.678016663
   37.9, 116.659042358
  37.91, 119.787254333
  37.92, 119.478591919
  37.93, 118.363761902
  37.94,  116.78339386
  37.95, 114.846221924
  37.96, 115.997650146
  37.97, 116.959251404
  37.98, 116.891197205
  37.99, 117.592788696
     38, 118.261688232
  38.01, 115.326652527
  38.02, 119.310905457
  38.03, 118.735038757
  38.04, 117.859848022
  38.05, 116.809532166
  38.06, 116.862503052
  38.07, 120.253036499
  38.08, 119.990814209
  38.09, 119.293670654
   38.1, 118.058166504
  38.11, 116.530326843
  38.12, 118.299255371
  38.13, 119.169258118
  38.14, 119.371932983
  38.15, 120.494514465
  38.16, 121.718040466
  38.17, 118.534194946
  38.18, 123.272277832
  38.19,  122.77558136
   38.2, 122.197761536
  38.21, 121.739822388
  38.22, 122.160942078
  38.23, 125.844284058
  38.24, 125.789527893
  38.25, 125.089614868
  38.26, 123.947769165
  38.27, 122.452674866
  38.28, 124.796234131
  38.29, 125.468711853
   38.3, 125.661834717
  38.31, 127.223609924
  38.32, 128.748641968
  38.33, 125.058692932
  38.34, 130.423446655
  38.35,  129.76473999
  38.36, 129.095840454
  38.37, 128.243118286
  38.38, 129.419082642
  38.39, 133.334121704
   38.4, 133.226028442
  38.41, 132.469512939
  38.42, 131.138565063
  38.43, 129.068786621
  38.44,  131.72354126
  38.45, 131.872955322
  38.46, 131.503295898
  38.47, 132.939544678
  38.48,   134.5206604
  38.49, 131.413879395
   38.5,  135.81892395
  38.51, 134.763946533
  38.52, 133.651916504
  38.53, 132.937316895
  38.54, 133.533325195
  38.55, 137.512145996
  38.56, 137.224945068
  38.57,  136.37890625
  38.58, 134.848068237
  38.59, 130.888000488
   38.6, 134.864608765
  38.61, 134.446731567
  38.62, 133.271743774
  38.63, 134.159011841
  38.64,  135.55670166
  38.65, 134.693572998
  38.66, 136.073196411
  38.67, 134.486541748
  38.68, 132.759460449
  38.69,  131.69418335
   38.7, 131.777297974
  38.71, 135.378234863
  38.72,  135.02116394
  38.73, 134.153610229
  38.74,  132.58164978
  38.75, 128.508789062
  38.76,  132.34815979
  38.77, 131.644683838
  38.78,  129.84413147
  38.79, 130.292022705
   38.8, 131.594985962
  38.81, 132.289840698
  38.82, 131.718811035
  38.83, 129.823013306
  38.84, 127.697547913
  38.85, 126.201057434
  38.86, 126.219902039
  38.87,  129.35055542
  38.88, 128.909057617
  38.89, 128.127685547
   38.9, 126.668403625
  38.91, 123.701095581
  38.92, 126.644767761
  38.93, 125.964118958
  38.94, 124.107429504
  38.95, 124.328407288
  38.96, 125.820549011
  38.97, 127.351600647
  38.98, 126.330497742
  38.99,  124.54058075
     39, 122.436164856
  39.01, 120.966018677
  39.02, 121.444732666
  39.03, 124.220756531
  39.04, 123.979026794
  39.05, 123.554702759
  39.06, 122.452148438
  39.07, 119.668968201
  39.08, 123.112220764
